Report generated on: 05-01-2022 18:05:54
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"","Cameroon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CMR-QBTU.A","    Consumption (quad Btu)","0.04708270362477058","0.051679449011914104","0.060350903394515404","0.060221778459475406","0.0612440827774915","0.06518658289747195","0.0698285897355","0.066281415","0.0663602804","0.0770231755","0.077714532","0.078423858","0.0787691378","0.069690294","0.0743983805","0.076187344","0.0758687726","0.0796913245","0.0796969845","0.0781065555","0.08113376988380401","0.08087367897966201","0.07968507088899004","0.085360268649014","0.088982210407638","0.08587732565273799","0.09731084264484996","0.10259556185361593","0.104144416081974","0.11178418034193989","0.12793138614936195","0.13474918804288005","0.13444612985307544","0.11812476277707197","0.14772117168971793","0.14828119113080002","0.144475443676","0.157784344906937","0.16079707308691993","0.16016767732133994"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CMR-QBTU.A","            Renewables and other (quad Btu)","0.0140238044415","0.0187108746898","0.02120072138964","0.0210715964546","0.02198664","0.023975865","0.023994462","0.023974119","0.025696436","0.027144064","0.027138818","0.027571912","0.027137408","0.027071434","0.027450876","0.0281002","0.02935526","0.031261993","0.031457745","0.033756026","0.034765008","0.035535187","0.03204495","0.035366625","0.038872096","0.037336266","0.038217907","0.037648156","0.04128826","0.03880576","0.0411547104","0.04232318748","0.04397165904","0.04392591807","0.0437252757","0.04036991179","0.04013319664","0.0466340523","0.04550990208","0.047781364"
"","Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CAN-QBTU.A","    Consumption (quad Btu)","9.548965108764234","9.423931567198435","9.038854399852982","9.005080823248088","9.525573647771594","9.889329393840333","10.006063572837418","10.328306646751486","10.777281946990698","10.896645223929308","10.643864091906464","10.760567889800555","11.107348896496609","11.364798179325682","11.712886820749565","11.871806226442553","12.223222586488395","12.231814250519141","11.852677456293632","12.480104831073318","12.526877175235876","12.57765771063237","12.923394464232421","13.277261061742115","13.574339974214293","13.725108661717005","13.816756136330694","13.767677158662245","13.538215835869938","13.280131768846468","13.762055247937479","14.125537413430404","14.292172920498636","14.71495157746766","14.776551689957335","14.704371542790893","14.613415324128717","14.966885051964042","15.16580940667921","15.17959936036923"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CAN-QBTU.A","            Renewables and other (quad Btu)","2.536320821092719","2.6630018266982227","2.597956739837119","2.6827791598084754","2.8575976582939044","3.0283168088220918","3.1304103889644335","3.1461899905269246","3.070155479476158","3.0183022108045012","3.099021638280756","3.17249749403241","3.20891354776295","3.2660459610574817","3.281434426081477","3.3718985001400945","3.5734694934260625","3.5049316324976996","3.339457900302967","3.493049456730071","3.5944669829409737","3.4413968205461054","3.560110584567676","3.466624007254749","3.4457822583067537","3.61111277394365","3.5163441013376735","3.6033808712365336","3.6966234219042913","3.5922774191032913","3.4914315941402396","3.7007380672350276","3.646182425611194","3.826587958665397","3.7813117860241636","3.7092534846489493","3.750329160784763","3.8488865574753794","3.774901718158882","3.6651268270864934"
"","Cayman Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CYM-QBTU.A","    Consumption (quad Btu)","0.001410514697046948","0.00160761237928823","0.00160761237928823","0.00140666083175447","0.001612016796765732","0.00160761237928823","0.001519515221","0.0016048629885","0.0039082956444","0.003898100282","0.004143399043","0.004101149782","0.0041598185304","0.003942101543","0.004547746043","0.004872267616","0.0048856162944","0.004873146463","0.004873146463","0.004873167","0.007106775229999994","0.007196546420000005","0.007459980599999996","0.007556408689999996","0.007142247579999997","0.007352567169999999","0.007457442759999997","0.008912808500000001","0.009152626150000008","0.00849305787999999","0.008532451610000004","0.00898282657","0.008299163439945198","0.008192369020000008","0.008330494755699991","0.0088117418","0.0087117172","0.01013257115685415","0.009424312369792917","0.01139856546"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CYM-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000036928","0.000131644557","0.00014716616","0.00014393316"
"","Central African Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CAF-QBTU.A","    Consumption (quad Btu)","0.002744508922974084","0.003348703052660735","0.003585457726548775","0.00375319410605647","0.00360282098817921","0.003501405411708775","0.004284464","0.00396747244115","0.00397934651078","0.00397885344115","0.0042310512199","0.0044358117199","0.00426673423676","0.0046538597199","0.0048819857199","0.0048915227689","0.00512843903676","0.0051273132199","0.0051055912199","0.00510795468","0.004934745099999999","0.005068438800000002","0.005010510700000002","0.004710489880000001","0.005045563529999999","0.00505671168","0.0052464235500000005","0.005215118000000002","0.004216162","0.0040587287","0.0041344986","0.0045126126","0.004601352520547945","0.0033886408","0.0039009091","0.0048840177","0.0051423744","0.0051432959","0.005257995","0.0053177662"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CAF-QBTU.A","            Renewables and other (quad Btu)","0.00068560821714","0.0006794451703","0.00071087231484","0.0006732811648","0.00072036","0.00062682","0.000793896","0.000760587","0.000763976","0.000771968","0.000790552","0.0007827","0.000796334","0.000793793","0.000814964","0.00082496","0.00083754","0.000847679","0.000825957","0.000828306","0.000846683","0.000847306","0.000834186","0.000840375","0.001241984","0.001329867","0.001378741","0.001344224","0.001340144","0.0013176","0.0013082796","0.0014214508","0.0014216904","0.0013109334","0.001601484","0.0015693196","0.0015639008","0.0013856352","0.0013656","0.0013356"
"","Chad","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-TCD-QBTU.A","    Consumption (quad Btu)","0.004121930526383172","0.003905135","0.003905135","0.003905135","0.00185486873478114","0.00226086763163193","0.003905135","0.003468522","0.0021070939518","0.0023105525285","0.004842245271","0.004734707","0.0047476788","0.002278184","0.0024907965","0.0024907965","0.0024976206","0.0026977515","0.0026977515","0.0026977515","0.00352171462","0.0033801684200000003","0.003336713919999999","0.003298285279999999","0.003474965470000002","0.003740063259999999","0.0037965541099999997","0.004189782399999997","0.004393578900000004","0.004790083800000008","0.005313157400000007","0.007604638350000001","0.013082730072054795","0.013572405749999999","0.01411009975","0.01431090645841096","0.014186825148410959","0.022888172916","0.024247677816","0.0251233299"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-TCD-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.541e-7","9.51e-7","0.0000027957","0.0000858576","0.0000856809","0.000081936","0.000080136"
"","Chile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CHL-QBTU.A","    Consumption (quad Btu)","0.42718425185190123","0.4215890119178455","0.3764518097547804","0.37214806406134526","0.390295737784678","0.3878551219172768","0.39355912432216517","0.40892392062309735","0.44923726578590073","0.502872088681302","0.568003226427628","0.5677626399810163","0.6301016877899623","0.6711487936273856","0.7205033671089335","0.7885478922873277","0.8449861521426946","0.9346094819894846","0.925308967731346","0.9689729764810745","0.982954796266697","1.0193618775094833","1.0696093123746013","1.10481833099345","1.1840830279743575","1.2447086611750586","1.2669924801586694","1.2595076423011913","1.2796430854871716","1.2523238952656086","1.2578831499499463","1.3348576543217299","1.3196609445059704","1.372529884811023","1.3471797557300693","1.3957501259544567","1.480959728505664","1.5116362612410639","1.5431372626851758","1.5507836101944221"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CHL-QBTU.A","            Renewables and other (quad Btu)","0.0815290941844898","0.08368715425807402","0.08978944576707","0.09694035886398117","0.10161107472074678","0.11064017013933578","0.12200403169008082","0.12912668076362555","0.12385207070500646","0.10563531526634223","0.13404829882438307","0.1459712223808018","0.18884111372957296","0.1935555409268216","0.19195632414472982","0.22245491274881937","0.21198384581945137","0.2104676412887779","0.1735309931820362","0.14988736584830825","0.2127731741992278","0.2417652035968552","0.25280483344703436","0.24836521625722396","0.24560101202942594","0.28848796262600956","0.30698739397498287","0.25855851024632714","0.27182458436214374","0.29114467752051343","0.23830598688002808","0.2549012804458114","0.24119862125451733","0.24880375063132107","0.28494374650047233","0.3006889793486627","0.3108701852340126","0.31532569042513675","0.34064428279664183","0.32143022638601754"
"","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CHN-QBTU.A","    Consumption (quad Btu)","19.1072881109342","18.964347072987607","19.938800948494187","21.285520808875894","23.055197417721153","24.359288609057725","25.0232889150513","26.378579205785183","28.169015408840767","28.32688872232994","28.374377671373882","28.7232324123396","30.075775899412132","32.38011696663314","34.8071923875073","37.49591538042864","39.33293942562702","37.40171127650114","38.424423426558015","39.91988269580255","42.466836828927576","44.5612708570547","47.711488499553475","55.2471767021219","66.6159866791534","74.6865374246456","82.51175376306865","88.90075156248795","92.97982208270786","100.57452572198052","111.9721915634511","122.30203051146233","130.883487775177","135.50427688045485","137.45440928873296","136.91608400255717","137.77750313480752","142.01667847832357","147.02443305311132","151.60888604436144"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CHN-QBTU.A","            Renewables and other (quad Btu)","0.5923599604728004","0.6732200839663901","0.758539036131789","0.8919737903284588","0.8898903223488736","0.9494602819100928","0.9690004918391402","1.0214958669725933","1.0926329679441615","1.183627945253589","1.273583206027154","1.2734461911995407","1.32669030927508","1.4825597960035957","1.5944387803016782","1.6830652317860122","1.6984079157370273","1.686799224640457","1.7606532286733851","1.8878025103047718","1.8422050760261592","2.472644073437677","2.543725255473456","2.4615774831492874","3.122973586526201","3.6149618244938","3.934252465688137","4.387426985793892","5.633158650287475","6.369340886306393","7.512499970535071","7.571676739832972","9.431289398144946","10.396411000320713","11.975244403680808","12.720557249319025","13.898014815581243","15.098085554383601","16.381881309320953","17.642631734129168"
"","Colombia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-COL-QBTU.A","    Consumption (quad Btu)","0.6775006498730775","0.6931561071434418","0.7382539689049243","0.7449251189321218","0.823245862270763","0.8423582106837052","0.8854762623602023","0.8382228177532706","0.8970206788915197","0.9509223733211494","0.9432834964935866","0.9532261834108776","0.957480029510216","1.0486031417889616","1.1002944439098918","1.1139924804484245","1.1905809247312884","1.2082271668098554","1.2239272364917517","1.1777016078600522","1.1809759422938648","1.1806830561790749","1.187464015006665","1.1944121311370928","1.243014258721152","1.2322010569625284","1.291920863467889","1.2949134536981017","1.2897614695063957","1.2731036817696173","1.2817798381529917","1.4584087857032688","1.5172664275915055","1.5811667097344042","1.6738857390250013","1.644677290822912","1.67306506758293","1.6817399904463828","1.7423594033629144","1.7469319413153759"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-COL-QBTU.A","            Renewables and other (quad Btu)","0.14924437323693843","0.15132922121988043","0.1909575813638356","0.19219260816535022","0.21262591457595656","0.2268371891015004","0.262903694677457","0.22295648049114788","0.2533115623045013","0.27845393166042776","0.28360434901249415","0.2852569026390094","0.2292861254013892","0.2879631727698263","0.33264635271842846","0.33091610671840954","0.3650830385921712","0.3227427626609575","0.3126076899230457","0.34261208730270937","0.3223570180157102","0.322563302177186","0.33830111431607557","0.35189878925421664","0.3742678813858726","0.3636265607383764","0.3959988741701225","0.4016690559680107","0.419364678658546","0.3754366443885064","0.3490158467138504","0.4316552451328068","0.40468653402477084","0.42635578026620347","0.4048224252947687","0.4050777189867045","0.4129311520565903","0.5013668437622198","0.46533451334037884","0.40711566032481084"
"","Comoros","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-COM-QBTU.A","    Consumption (quad Btu)","0.00065374927132994","0.00065214983484035","0.00065215183886035","0.00065228386600035","0.00065385326474994","0.00065213782960035","0.0003649830115","0.0007690453315","0.0007700217272","0.0007690713315","0.000909634626","0.0008780592065","0.0008796178508","0.0008778052065","0.0008778192065","0.000877211037","0.0008796138508","0.0008776132065","0.0010693157065","0.001069391","0.00149579639","0.0015612421399999995","0.0015710951399999994","0.002007924370000002","0.0022043587200000015","0.0021173647200000015","0.002464226120000001","0.0016283711299999997","0.0016599928699999995","0.002024540670000001","0.002404560812","0.0021601466534","0.0022456197869884925","0.002679572624800001","0.0023934862310999996","0.002582258","0.0030276568","0.003878865","0.0042204872","0.0045497505"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-COM-QBTU.A","            Renewables and other (quad Btu)","0.00002077600658","0.00002090600524","0.00002090800926","0.0000210400364","0.00002088","0.000020894","0.000020892","0.000020838","0.000020648","0.000020864","0.000020804","0.000020872","0.000020684","0.000020618","0.000020632","0.000020624","0.00002068","0.000020426","0.000020394","0.000020452","0.000020402","0.000020666","0.000030519","0.0000405","0.00005008","0.000049995","0.000049595","0.00004942","0.00004927","0.0000488","0.00004878","0.00004858","0.000028548","0.000019082","0.00001902","0.000018638","0.000018464","0.0000036852","0.0000036416","0.0000035616"
"","Congo-Brazzaville","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-COG-QBTU.A","    Consumption (quad Btu)","0.011357328773230257","0.013590299323001135","0.012395129689075995","0.011223844875141714","0.011503965958594707","0.016628855806943166","0.0152677623475","0.01848704914","0.01495781106","0.01733075614","0.019259085515","0.01761723992375","0.0168513154","0.0151853635","0.014398984","0.01471911","0.0156490088","0.0152654315","0.014222327","0.0119011895","0.013126511671128008","0.016113310155784002","0.014911863742286008","0.017051001238671985","0.01808722139869199","0.024450039972666014","0.029156607700356017","0.035877620578056005","0.040837369929707996","0.049562202204370014","0.06753666101825401","0.08113134702678601","0.08321799213256667","0.10520172294486198","0.100084224615332","0.10093587761556","0.096454705456","0.091830294011","0.087476576351","0.08692788392484"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-COG-QBTU.A","            Renewables and other (quad Btu)","0.00105229632571","0.00113103426724","0.00190770880562","0.0026035681678","0.00286208","0.003295344","0.003208338","0.003370201","0.003461052","0.004307908","0.005092738","0.005202564","0.004722478","0.004035015","0.003672948","0.003980956","0.00507278","0.004964438","0.003886695","0.0032389","0.003865812","0.004273223","0.005352616","0.004657283","0.00465368","0.004935865","0.005052524","0.004813476","0.005143466","0.0046928","0.005114828","0.0077007236","0.0093833836","0.0092980073","0.008947625","0.010070832","0.010308732","0.010981896","0.01118298544","0.009464532"
"","Congo-Kinshasa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-COD-QBTU.A","    Consumption (quad Btu)","0.08959000922577996","0.09107675552067608","0.09239638080011493","0.09612267312660161","0.09566504708304985","0.09722122479482305","0.10273666529344971","0.09783577665917843","0.10731183906443725","0.11117970887789684","0.10641058669987663","0.0987604055","0.108942379","0.1047919785","0.0917386455","0.1003534553015","0.1026688853972","0.0923744435","0.087090605","0.0946024673176","0.07278066004","0.07157373938689644","0.07356531961864565","0.0765566063795517","0.08677212519740778","0.09414903877638495","0.09933754208757455","0.1023527754155178","0.09686283004154723","0.0947716236507783","0.10481676174250877","0.11342885386604269","0.11178169397736362","0.13506480835239043","0.16177593937356743","0.12480175128702273","0.11509479927849113","0.12501985047367986","0.13208766288545365","0.11906733624579682"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-COD-QBTU.A","            Renewables and other (quad Btu)","0.04581409665477879","0.04524966448174512","0.04490333939358143","0.048890137997137754","0.05062140367162511","0.053998095840068795","0.056315140503181434","0.056015338334737756","0.05593775499785039","0.06256278066096303","0.060484607492519354","0.0539272","0.05778967","0.051774013","0.050579092","0.057999928","0.058303568","0.049373246","0.046347626","0.051236714","0.056400627","0.057049082","0.057053109","0.057211114","0.065425784","0.067505113","0.069380647","0.071997616","0.07098194","0.072698536","0.072945136","0.074700504","0.0736000196","0.07989759","0.086878948","0.081073569","0.082018624","0.088789641","0.09556674448","0.082223972"
"","Cook Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-COK-QBTU.A","    Consumption (quad Btu)","0.00041882600001891","0.000835363333314475","0.000835363333314475","0.000835363333314475","0.00083765199998109","0.000835363333314475","0.0006265225","0.0006265225","0.000628239","0.0006265225","0.0006265225","0.00043087885","0.0006292732","0.0006275534","0.0006275541","0.0006275537","0.000629273","0.0006275438","0.0006275422","0.0006275451","0.00093440866","0.0008913059600000003","0.0004829379819999999","0.0004454335390000003","0.0007555287860000004","0.0012094721649999998","0.0012886723409999998","0.0010873200989999993","0.0011171148160000004","0.0010292017790000006","0.0012225183219999995","0.0013717963159999998","0.0014543860348986309","0.0014531739430000015","0.0015383638900000002","0.001441092668","0.001502120828","0.0016071990148567045","0.001657058836974556","0.001671732316"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-COK-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0.0000010342","0.0000010309","0.0000010316","0.0000010312","0.000001034","0.0000010213","0.0000010197","0.0000010226","0.0000010201","0.0000010333","0.0000010173","0.0000010125","0.0000010016","9.999e-7","9.919e-7","9.884e-7","9.854e-7","9.76e-7","9.756e-7","9.716e-7","9.516e-7","0.0000076328","0.00001376097","0.000032355568","0.000043196528","0.000054651516","0.000097676816","0.000095531016"
"","Costa Rica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CRI-QBTU.A","    Consumption (quad Btu)","0.05513406077087576","0.05688317581449309","0.0554981532670403","0.06110276794167309","0.058768594133098526","0.0596883733309803","0.0582547505","0.06445323","0.069719631","0.0758769365","0.0743213105","0.0793297685","0.0936901751856","0.101925871","0.1032578438700322","0.10496706544057884","0.1059597048752898","0.11897839695441588","0.12206063059336794","0.14016735074945327","0.14527047013709488","0.14788796710757554","0.15395555384214749","0.15708964620580868","0.16197051520627068","0.16834829634787044","0.17568179436002382","0.18564328728387755","0.18804408118437535","0.182915927059308","0.1858966176952755","0.18688166155387007","0.18864483477968705","0.18984085378355733","0.19367762196275026","0.2020412262138745","0.20880396292196557","0.2168605570464829","0.22167571596234198","0.22663028124463863"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CRI-QBTU.A","            Renewables and other (quad Btu)","0.02179403090242","0.02363423892382","0.02432727493606","0.027853831051","0.029596068","0.028517495","0.03020096","0.031566146","0.031847232","0.0347779","0.035382052","0.037940484","0.041411064","0.04530072","0.045115824920529325","0.04083620933900469","0.04502726068867641","0.054684704582763234","0.050031570404261885","0.06085675254359771","0.06768037952423478","0.0700344262427969","0.07357742355509424","0.07384364921203121","0.07991396920696205","0.07986661085804778","0.08049721341870457","0.08212183971526246","0.08573461662951228","0.08583647764179834","0.08664987240314395","0.08633405725629117","0.0883074278945999","0.08575553509131428","0.08731310250982446","0.09864568524350589","0.09845523353276459","0.10239877695060302","0.10166893695925601","0.10054029763337965"
"","Croatia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-HRV-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.30661072243101717","0.31020627654919086","0.33171742691875444","0.34885044065716303","0.34417918816292137","0.35163756200054663","0.371487004882591","0.3748917861707815","0.3680245355124498","0.3818261403413549","0.3730690082814219","0.40825289430092143","0.4053520711682425","0.4062654921877974","0.4069146954280778","0.4037515914260493","0.4078163320122299","0.3967118567435179","0.40189970347814125","0.3595576263803092","0.3590962729390562","0.36205770675106086","0.348297146668626","0.3363428184959057","0.345556800337308","0.3500347253006357","0.3704484407559474","0.36475912689084233"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-HRV-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","0.043986611276991903","0.042528514122689424","0.05553168931060214","0.06648112513749622","0.08062860165254536","0.06788853459157829","0.07199544379588119","0.07539806478893014","0.07321781774832667","0.07833027915653208","0.06521624960111906","0.0608181853562221","0.08001370156984107","0.07887945158110851","0.07712028711698776","0.06310092708511957","0.07271937722601188","0.08356660676375696","0.10415602071434348","0.07606490186231946","0.07579519568519313","0.10161064155042766","0.1079118925605775","0.0932883282336976","0.09632472938415912","0.08974338156640174","0.1075902944201586","0.09647111189918485"
"","Cuba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CUB-QBTU.A","    Consumption (quad Btu)","0.4551607907494153","0.4625914559185989","0.5007165957223073","0.4609137073835992","0.4775805187479566","0.4855787052988065","0.4983338805145174","0.4908558051632905","0.49794462288217967","0.5077701482114523","0.49715856010130555","0.46261988988328007","0.41164517865804745","0.4023035889884776","0.4066863081618257","0.41461797659071814","0.427557128476829","0.47053618853186313","0.44761631198921464","0.3872855311334536","0.3745495562934543","0.34493449262949993","0.34906158458234604","0.35431141282175826","0.35873874402479267","0.35300187548381107","0.3440669106602036","0.34749814463910056","0.39750944413467915","0.4004933202865049","0.45508598353989793","0.4087793089957066","0.44477610871113443","0.42658564451574565","0.4345588971936077","0.43555695999539745","0.3396163300450848","0.3618349181119025","0.3794362266131975","0.3715685526254388"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CUB-QBTU.A","            Renewables and other (quad Btu)","0.011833887349324957","0.011680254574402877","0.012587416722469196","0.012743889895553917","0.012703925735597596","0.012796840219604477","0.013836487556491837","0.014276781850730875","0.014984406882717117","0.015243735714273437","0.017940053219604478","0.015370976430696478","0.015215910631126399","0.01028782514711952","0.01034829746268272","0.008457417462682719","0.010954477304901119","0.010736018799570078","0.009539801294239038","0.01069867172579536","0.011071884899570079","0.010750541110232159","0.01102470994178848","0.008881693231341359","0.00911904716267584","0.005115029552450559","0.0052460997155632","0.005488414073791341","0.006965873056485802","0.006749848114315759","0.00557260112546142","0.0056809214072231435","0.0066103628064999795","0.007997411333253442","0.007503035285086592","0.007547287436383088","0.007590708330770231","0.007300178022029407","0.007022054482512134","0.008239038965574996"
"","Cyprus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CYP-QBTU.A","    Consumption (quad Btu)","0.0425121744662595","0.03603661783272539","0.03815641888602461","0.04239602098411125","0.04287213381194302","0.045028071871753395","0.04786426970565069","0.05189220649057969","0.05223581902056327","0.06466289785054687","0.06902981178053044","0.06982571171051402","0.0806827591404976","0.08058492457048118","0.09265500303734767","0.0910544568980353","0.08972690015823177","0.09176072887813354","0.09868949391967034","0.10508510664660255","0.1100721333777602","0.11047410745393772","0.10951616308282955","0.11796200374805177","0.10613973416119156","0.11740520996423325","0.1217818449578956","0.12523565764184966","0.12991650909922237","0.12542220675939994","0.12062721118431902","0.12014894680681173","0.11348199787737841","0.10157458762656744","0.10248354797450444","0.10517847468349531","0.11518733859438744","0.11708870419306486","0.11772571522641438","0.11892190713268976"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CYP-QBTU.A","            Renewables and other (quad Btu)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000009999","0.000009919","0.000029652","0.00014781","0.00030256","0.000721944","0.001739164","0.002445612","0.00314853","0.00298614","0.003718281","0.0039236","0.004007655","0.004342608","0.00458556"
"","Czech Republic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CZE-QBTU.A","    Consumption (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","1.7126710981049855","1.645553077984993","1.6865034261499645","1.7652150974950067","1.7370540068529796","1.6598483269081834","1.5573195568258495","1.6692415799821134","1.7047742127118903","1.705384526722981","1.8126181924143585","1.85324709885781","1.8342580314557395","1.8443495200778668","1.833190516221786","1.8168640621874945","1.73532793412821","1.7890987514239067","1.7708578615154809","1.7631542125446102","1.7196131491920732","1.715443558561823","1.703896674364971","1.6692406488056577","1.7774986809907778","1.7616518033918742","1.7294386369652648"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4418-2-CZE-QBTU.A","            Renewables and other (quad Btu)","--","--","--","--","--","--","--","--","--","--","--","--","--","-0.022367614047171636","-0.013576240509328125","-0.0017738236659618199","-0.006448734615508259","0.0010515417010640068","-0.006968546917592489","-0.004878697114708139","-0.01800412529292608","-0.013002354558289363","-0.017666857159196508","-0.042723118032249374","-0.03156475841612641","-0.02238487430950519","-0.014889581676888669","-0.02346077378247894","-0.01062052060229538","-0.002084144118134998","0.006830082600404128","0.013674872402477218","0.018145837547613498","0.03052942482926569","0.025598787484168082","0.04196253975636113","0.04797713503801934","0.033820826612665056","0.028482770580603438","0.03453498725299514"
"","Côte d’Ivoire","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-CIV-QBTU.A","    Consumption (quad Btu)","0.0731198068252502","0.08124152824051442","0.07708221801472966","0.07442450513779442","0.06511272891246883","0.07724041371839442","0.078675462","0.08637045","0.0896239158","0.0899040725","0.077477494","0.0655077515","0.0636061116","0.071507168","0.0737724575","0.0804922945","0.093637293","0.0955772035","0.096477986","0.1247034762","0.12542619024751198","0.12426260146371193","0.1207830154256141","0.10889209691660999","0.1164868139264819","0.12939075812686002","0.11044490149927398","0.11822906670405603","0.13006039597429797","0.12696829329797596","0.12985464755227794","0.12083926386422808","0.14742642984369592","0.16326225772154604","0.17248553001268999","0.1714601224954","0.1947635091959","0.1939886493659","0.19454287166308","0.211527273525"
"","        Nuclear, renewables, and other (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
