,Year,MSN,USA,US,d_USA
18825,1993,DKEID,225.03000000000003,4.46,220.57000000000002
18827,1993,DKEIV,386.1,385.7,0.4000000000000341
18830,1993,ELEXD,76.22999999999999,6.93,69.29999999999998
18834,1993,ELIMD,112.37,6.61,105.76
18837,1993,ELISB,5.0,0.0,5.0
18844,1993,EMICB,1567.0,1565.0,2.0
18849,1993,ENICP,454.0,451.0,3.0
18854,1993,ESACD,352.13,22.43,329.7
18858,1993,ESCCD,1092.78,22.4,1070.3799999999999
18860,1993,ESCCV,67626.5,67626.2,0.3000000000029104
18862,1993,ESICD,780.19,14.22,765.97
18864,1993,ESICV,45726.0,45726.4,-0.4000000000014552
18867,1993,ESRCD,1226.5199999999998,24.4,1202.1199999999997
18869,1993,ESRCV,82813.8,82813.8,0.0
18871,1993,ESRPP,205103.0,3827.0,201276.0
18874,1993,ESTCD,1030.96,20.38,1010.58
18876,1993,ESTCV,196531.90000000002,196531.6,0.3000000000174623
18877,1993,ESTPP,608092.0,11009.0,597083.0
18879,1993,ESTXD,1030.96,20.38,1010.58
18881,1993,ESTXV,196531.90000000002,196531.6,0.3000000000174623
18882,1993,FFETK,0.0,10.309,-10.309
18883,1993,FFTCB,74682990.0,74710100.0,-27110.0
18885,1993,FNICD,7.7,3.85,3.85
18889,1993,FOICD,9.06,4.53,4.53
18896,1993,GECCB,3376.0,3375.0,1.0
18904,1993,HLACD,583.5500000000001,11.16,572.3900000000001
18908,1993,HLCCD,432.17,8.71,423.46000000000004
18910,1993,HLCCV,952.3000000000001,952.3,1.1368683772161603e-13
18912,1993,HLICD,484.76,5.41,479.34999999999997
18913,1993,HLICK,175.18300000000002,3.577,171.60600000000002
18915,1993,HLICV,9061.7,9061.8,-0.09999999999854481
18918,1993,HLRCD,545.88,9.94,535.9399999999999
18920,1993,HLRCV,3878.6,3878.8,-0.20000000000027285
18924,1993,HLTCD,493.53,6.43,487.09999999999997
18925,1993,HLTCK,186.87099999999998,3.628,183.243
18929,1993,HLTXD,493.53,6.43,487.09999999999997
18943,1993,JFACD,227.66,4.29,223.37
18947,1993,JFTCD,227.66,4.29,223.37
18951,1993,JFTXD,227.66,4.29,223.37
18954,1993,KSCCB,14042.0,14039.0,3.0
18955,1993,KSCCD,303.78000000000003,5.64,298.14000000000004
18959,1993,KSICD,247.8,4.84,242.96
18960,1993,KSICP,2298.0,2302.0,-4.0
18961,1993,KSICV,62.99999999999999,63.1,-0.10000000000000853
18963,1993,KSRCD,303.78000000000003,5.89,297.89000000000004
18964,1993,KSRCP,13340.0,13336.0,4.0
18965,1993,KSRCV,445.1,445.1,0.0
18967,1993,KSTCD,291.09,5.72,285.36999999999995
18969,1993,KSTCV,587.3000000000001,587.3,1.1368683772161603e-13
18971,1993,KSTXD,291.09,5.72,285.36999999999995
18973,1993,KSTXV,587.3000000000001,587.3,1.1368683772161603e-13
18981,1993,LUACD,1140.8699999999997,22.37,1118.4999999999998
18983,1993,LUACV,3656.4000000000005,3656.6,-0.19999999999936335
18985,1993,LUICD,1140.8699999999997,22.37,1118.4999999999998
18986,1993,LUICP,28541.0,28535.0,6.0
18989,1993,LUTCD,1140.8699999999997,22.37,1118.4999999999998
18991,1993,LUTCV,7528.3,7528.1,0.1999999999998181
18993,1993,LUTXD,1140.8699999999997,22.37,1118.4999999999998
18995,1993,LUTXV,7528.3,7528.1,0.1999999999998181
18999,1993,MGACB,14028753.0,14028748.0,5.0
19000,1993,MGACD,463.6,8.89,454.71000000000004
19002,1993,MGACV,124707.09999999999,124707.4,-0.3000000000029104
19004,1993,MGCCD,463.6,9.2,454.40000000000003
19008,1993,MGICD,463.6,8.88,454.72
19012,1993,MGTCD,463.6,8.89,454.71000000000004
19013,1993,MGTCK,0.0,5.217,-5.217
19015,1993,MGTCV,126559.90000000001,126560.2,-0.29999999998835847
19016,1993,MGTPV,26574.8,486.9,26087.899999999998
19018,1993,MGTXD,463.6,8.89,454.71000000000004
19020,1993,MGTXV,126559.90000000001,126560.2,-0.29999999998835847
19023,1993,MSICD,189.72,5.27,184.45
19025,1993,MSICV,498.79999999999995,498.8,-5.684341886080802e-14
19030,1993,NGACD,172.78000000000003,4.3,168.48000000000002
19032,1993,NGACV,12.799999999999999,12.7,0.09999999999999964
19033,1993,NGASB,2960.0,2964.0,-4.0
19035,1993,NGCCD,262.6,5.08,257.52000000000004
19036,1993,NGCCP,2861573.0,2861569.0,4.0
19037,1993,NGCCV,14966.9,14966.7,0.1999999999989086
19039,1993,NGEID,127.92999999999999,2.58,125.35
19040,1993,NGEIK,49.11,1.025,48.085
19044,1993,NGICD,171.1,3.12,167.98
19046,1993,NGICV,22366.900000000005,22367.1,-0.19999999999345164
19050,1993,NGMPK,37.53799999999999,1.107,36.43099999999999
19054,1993,NGRCD,319.34,5.99,313.34999999999997
19055,1993,NGRCP,4956446.0,4956445.0,1.0
19060,1993,NGTCD,235.41,4.1,231.31
19061,1993,NGTCK,52.407999999999994,1.028,51.379999999999995
19064,1993,NGTPB,4468.8,82.2,4386.6
19065,1993,NGTPP,4365.5,80.0,4285.5
19067,1993,NGTXD,247.92000000000002,4.46,243.46
19068,1993,NGTXK,52.473,1.029,51.444
19070,1993,NGTXV,67880.09999999999,67879.8,0.29999999998835847
19072,1993,NUEGB,6410505.0,6410499.0,6.0
19073,1993,NUEGD,18.22,0.56,17.66
19074,1993,NUEGP,610294.0,610291.0,3.0
19075,1993,NUEGV,3596.4,3596.6,-0.1999999999998181
19076,1993,NUETB,6410505.0,6410499.0,6.0
19077,1993,NUETD,18.22,0.56,17.66
19078,1993,NUETK,0.0,10.504,-10.504
19079,1993,NUETP,610294.0,610291.0,3.0
19080,1993,NUETV,3596.4,3596.6,-0.1999999999998181
19082,1993,OPICD,519.0200000000001,5.18,513.8400000000001
19084,1993,OPICV,7423.000000000001,7422.9,0.10000000000127329
19088,1993,OPTCD,519.0200000000001,5.18,513.8400000000001
19090,1993,OPTCV,7423.000000000001,7422.9,0.10000000000127329
19092,1993,OPTXD,519.0200000000001,5.18,513.8400000000001
19094,1993,OPTXV,7423.000000000001,7422.9,0.10000000000127329
19096,1993,P1ICD,259.87,5.02,254.85
19098,1993,P1ICV,14882.5,14882.2,0.2999999999992724
19099,1993,P1ISB,2963030.0,2963035.0,-5.0
19102,1993,P1TCD,342.29999999999995,5.83,336.46999999999997
19104,1993,P1TCV,19440.3,19440.1,0.2000000000007276
19105,1993,P1TXB,4841571.0,4841574.0,-3.0
19106,1993,P1TXD,345.15,5.95,339.2
19108,1993,P1TXV,19379.5,19379.4,0.09999999999854481
19111,1993,PAACD,422.69,7.93,414.76
19112,1993,PAACK,0.0,5.413,-5.413
19116,1993,PACCD,285.44000000000005,5.14,280.30000000000007
19117,1993,PACCK,0.0,5.505,-5.505
19120,1993,PAEIB,1123787.0,1123790.0,-3.0
19121,1993,PAEID,175.5,2.42,173.08
19122,1993,PAEIK,0.0,6.23,-6.23
19126,1993,PAICD,272.99,5.09,267.90000000000003
19127,1993,PAICK,0.0,5.141,-5.141
19134,1993,PARCD,425.34000000000003,7.64,417.70000000000005
19135,1993,PARCK,0.0,5.103,-5.103
19137,1993,PARCV,10994.8,10995.0,-0.2000000000007276
19140,1993,PATCD,378.19,7.08,371.11
19141,1993,PATCK,0.0,5.354,-5.354
19143,1993,PATCV,224302.5,224302.3,0.20000000001164153
19144,1993,PATPB,7191.599999999999,129.6,7061.999999999999
19145,1993,PATPP,1324.6,24.2,1300.3999999999999
19147,1993,PATXD,386.91,7.25,379.66
19155,1993,PCEIB,78650.0,78648.0,2.0
19156,1993,PCEID,4.56,0.77,3.7899999999999996
19160,1993,PCICD,19.330000000000002,0.97,18.360000000000003
19161,1993,PCICP,120406.0,120401.0,5.0
19162,1993,PCICV,188.89999999999995,188.8,0.09999999999993747
19168,1993,PCTCD,20.5,0.92,19.58
19169,1993,PCTCP,133487.0,133483.0,4.0
19170,1993,PCTCV,249.70000000000005,249.6,0.10000000000005116
19172,1993,PCTXD,20.01,0.97,19.040000000000003
19173,1993,PCTXP,120432.0,120427.0,5.0
19174,1993,PCTXV,188.99999999999997,188.9,0.0999999999999659
19175,1993,PEACD,422.66,7.93,414.73
19178,1993,PECCD,252.33999999999997,4.97,247.36999999999998
19179,1993,PECCV,19467.000000000004,19467.2,-0.19999999999708962
19181,1993,PEEID,71.66000000000001,1.4,70.26
19183,1993,PEICD,187.98999999999998,3.5,184.48999999999998
19184,1993,PEICV,59573.20000000001,59669.4,-96.19999999998981
19185,1993,PEISB,17002149.0,17029258.0,-27109.0
19186,1993,PERCD,326.97,6.22,320.75
19189,1993,PESCB,78513833.0,78540942.0,-27109.0
19190,1993,PETCD,226.51999999999998,4.28,222.23999999999998
19191,1993,PETCV,335962.8,336059.5,-96.70000000001164
19192,1993,PETXD,317.32000000000005,5.95,311.37000000000006
19193,1993,PETXV,295646.5,295743.0,-96.5
19204,1993,RFACD,67.08,1.98,65.1
19206,1993,RFACV,1782.5,1782.8,-0.2999999999999545
19208,1993,RFCCD,101.47999999999999,2.75,98.72999999999999
19210,1993,RFCCV,474.50000000000006,474.8,-0.2999999999999545
19212,1993,RFEID,80.22,2.37,77.85
19216,1993,RFICD,117.97999999999999,2.41,115.57
19218,1993,RFICV,916.3000000000002,916.1,0.20000000000015916
19220,1993,RFRFB,65760.0,65762.0,-2.0
19223,1993,RFTCD,118.98999999999998,2.26,116.72999999999998
19225,1993,RFTCV,5448.599999999999,5448.9,-0.3000000000001819
19227,1993,RFTXD,117.89,2.18,115.71
19228,1993,RFTXP,241784.0,241781.0,3.0
19231,1993,SFEIB,7378.0,7381.0,-3.0
19238,1993,SNICD,321.98,9.47,312.51
19243,1993,SOEGB,4768.0,4767.0,1.0
19253,1993,TEACD,423.14,7.94,415.2
19254,1993,TEACV,174639.6,174639.8,-0.1999999999825377
19255,1993,TEAPB,4894.000000000001,87.2,4806.800000000001
19256,1993,TECCB,13840583.0,13840576.0,7.0
19257,1993,TECCD,603.0199999999998,12.55,590.4699999999998
19258,1993,TECCV,87092.99999999999,87093.4,-0.40000000000873115
19259,1993,TECPB,2916.6,53.2,2863.4
19261,1993,TEICB,32541689.0,32568797.0,-27108.0
19262,1993,TEICD,313.01000000000005,5.21,307.80000000000007
19263,1993,TEICV,105299.5,105395.8,-96.30000000000291
19264,1993,TEIPB,7446.299999999999,125.3,7320.999999999999
19268,1993,TERCD,633.0399999999998,12.27,620.7699999999999
19271,1993,TERPB,3755.6,70.1,3685.5
19272,1993,TETCB,87267770.0,87294876.0,-27106.0
19273,1993,TETCD,433.88000000000005,8.29,425.59000000000003
19274,1993,TETCV,492178.2,492274.6,-96.39999999996508
19275,1993,TETPB,19013.0,335.9,18677.1
19276,1993,TETPV,101537.7,1894.0,99643.7
19277,1993,TETXB,87267751.0,87294860.0,-27109.0
19278,1993,TETXD,433.88000000000005,8.29,425.59000000000003
19279,1993,TETXV,492178.2,492274.6,-96.39999999996508
19283,1993,TNCSB,6938786.0,6938791.0,-5.0
19284,1993,TNICB,25020415.0,25047524.0,-27109.0
19285,1993,TNISB,20217108.0,20244219.0,-27111.0
19288,1993,TNSCB,59348290.0,59375400.0,-27110.0
19289,1993,TNTXB,65170975.0,65198085.0,-27110.0
19292,1993,UOICP,-67981.0,-67984.0,3.0
19295,1993,WDCCB,75602.0,75597.0,5.0
19301,1993,WDRCD,158.44000000000003,3.03,155.41000000000003
19302,1993,WDRCV,726.1,726.3,-0.1999999999999318
19308,1993,WSICB,181155.0,181157.0,-2.0
19310,1993,WWCCB,108992.0,108987.0,5.0
19311,1993,WWCCD,146.90999999999997,2.63,144.27999999999997
19316,1993,WWEID,21.82,0.52,21.3
19319,1993,WWICD,63.06000000000001,1.12,61.94000000000001
19326,1993,WWTCD,97.39,1.28,96.11
19329,1993,WWTXD,108.78999999999999,1.52,107.27
19332,1993,WXICD,821.3000000000001,19.1,802.2
19348,1994,ARICD,151.87000000000003,2.93,148.94000000000003
19349,1994,ARICP,176747.0,176751.0,-4.0
19352,1994,ARTCD,151.87000000000003,2.93,148.94000000000003
19353,1994,ARTCP,176747.0,176751.0,-4.0
19356,1994,ARTXD,151.87000000000003,2.93,148.94000000000003
19357,1994,ARTXP,176747.0,176751.0,-4.0
19360,1994,AVACD,405.9599999999999,7.96,397.99999999999994
19364,1994,AVTCD,405.9599999999999,7.96,397.99999999999994
19368,1994,AVTXD,405.9599999999999,7.96,397.99999999999994
19381,1994,BFTCB,188393.0,188391.0,2.0
19383,1994,CCEXB,0.0,24456.0,-24456.0
19384,1994,CCEXD,0.0,2.46,-2.46
19385,1994,CCEXP,0.0,986.0,-986.0
19386,1994,CCEXV,0.0,60.1,-60.1
19387,1994,CCIMB,0.0,82785.0,-82785.0
19388,1994,CCIMD,0.0,3.31,-3.31
19389,1994,CCIMP,0.0,3338.0,-3338.0
19390,1994,CCIMV,0.0,274.3,-274.3
19391,1994,CCNIB,0.0,58329.0,-58329.0
19392,1994,CCNIP,0.0,2352.0,-2352.0
19393,1994,CCNIV,0.0,214.2,-214.2
19396,1994,CLACK,1049.8870000000002,22.046,1027.8410000000001
19400,1994,CLCCD,79.38,1.55,77.83
19404,1994,CLEID,64.04,1.36,62.68000000000001
19405,1994,CLEIK,993.3610000000001,20.587,972.7740000000001
19407,1994,CLEIV,23415.9,23416.1,-0.19999999999708962
19408,1994,CLHCK,1126.533,22.916,1103.617
19410,1994,CLICD,78.22,1.57,76.65
19415,1994,CLKCD,18.78,1.73,17.05
19416,1994,CLKCK,294.79900000000004,26.8,267.999
19420,1994,CLOCD,76.83,1.49,75.34
19421,1994,CLOCK,1051.0770000000002,22.028,1029.0490000000002
19423,1994,CLOCV,2454.5000000000005,2454.7,-0.19999999999936335
19426,1994,CLPRK,556.3379999999999,21.621,534.7169999999999
19429,1994,CLRCD,134.54000000000002,2.67,131.87000000000003
19431,1994,CLRCV,55.0,55.1,-0.10000000000000142
19432,1994,CLRFB,3299.0,3296.0,3.0
19434,1994,CLTCB,19903553.0,19903559.0,-6.0
19435,1994,CLTCD,74.66999999999999,1.39,73.27999999999999
19437,1994,CLTCV,27580.299999999996,27580.3,-3.637978807091713e-12
19439,1994,CLTXD,87.91,1.58,86.33
19441,1994,CLTXV,4164.6,4164.2,0.4000000000005457
19446,1994,DFACD,416.88999999999993,8.03,408.85999999999996
19450,1994,DFCCD,231.38,4.74,226.64
19452,1994,DFCCV,2372.5000000000005,2372.7,-0.19999999999936335
19454,1994,DFEID,211.2,4.09,207.10999999999999
19456,1994,DFEIV,490.8,491.0,-0.19999999999998863
19458,1994,DFICD,251.16000000000003,4.88,246.28000000000003
19460,1994,DFICV,5396.799999999999,5396.9,-0.1000000000003638
19463,1994,DFRCD,319.40999999999997,6.66,312.74999999999994
19469,1994,DFTCD,354.78,7.0,347.78
19470,1994,DFTCK,0.0,5.82,-5.82
19472,1994,DFTCV,47001.200000000004,47001.6,-0.39999999999417923
19474,1994,DFTXD,358.37000000000006,7.05,351.32000000000005
19478,1994,DKEID,211.20999999999998,4.09,207.11999999999998
19480,1994,DKEIV,490.8,491.0,-0.19999999999998863
19483,1994,ELEXD,112.42000000000002,10.22,102.20000000000002
19485,1994,ELEXV,70.10000000000001,70.1,1.4210854715202004e-14
19487,1994,ELIMD,120.64999999999999,6.35,114.3
19494,1994,EMACB,104450.0,104446.0,4.0
19501,1994,ENCCP,60.0,63.0,-3.0
19507,1994,ESACD,382.37,22.61,359.76
19509,1994,ESACV,384.9,385.2,-0.30000000000001137
19511,1994,ESCCD,1090.55,22.35,1068.2
19515,1994,ESICD,769.5099999999999,14.0,755.5099999999999
19520,1994,ESRCD,1240.2000000000003,24.57,1215.6300000000003
19522,1994,ESRCV,84552.40000000001,84552.3,0.10000000000582077
19524,1994,ESRPP,204516.0,3833.0,200683.0
19525,1994,ESSCB,9877401.0,9877398.0,3.0
19527,1994,ESTCD,1032.8899999999999,20.33,1012.5599999999998
19529,1994,ESTCV,200831.40000000002,200831.3,0.1000000000349246
19530,1994,ESTPP,615124.0,11153.0,603971.0
19532,1994,ESTXD,1032.8899999999999,20.33,1012.5599999999998
19534,1994,ESTXV,200831.40000000002,200831.3,0.1000000000349246
19535,1994,FFETK,0.0,10.316,-10.316
19536,1994,FFTCB,76118546.0,76176875.0,-58329.0
19538,1994,FNICD,7.3,3.65,3.65
19542,1994,FOICD,8.6,4.3,4.3
19553,1994,GERCB,6224.0,6225.0,-1.0
19557,1994,HLACD,591.03,11.64,579.39
19560,1994,HLCCB,107407.0,107403.0,4.0
19561,1994,HLCCD,448.46999999999997,8.79,439.67999999999995
19563,1994,HLCCV,944.5000000000001,944.3,0.20000000000015916
19565,1994,HLICD,415.79999999999995,5.88,409.91999999999996
19566,1994,HLICK,177.95699999999997,3.616,174.34099999999995
19571,1994,HLRCD,551.24,10.09,541.15
19577,1994,HLTCD,477.60999999999996,6.76,470.84999999999997
19578,1994,HLTCK,188.018,3.657,184.361
19580,1994,HLTCV,16243.3,16243.2,0.09999999999854481
19582,1994,HLTXD,477.60999999999996,6.76,470.84999999999997
19584,1994,HLTXV,16243.3,16243.2,0.09999999999854481
19585,1994,HYCCB,959.0,957.0,2.0
19586,1994,HYCCP,94.0,93.0,1.0
19596,1994,JFACD,207.58,3.95,203.63000000000002
19600,1994,JFTCD,207.58,3.95,203.63000000000002
19602,1994,JFTCV,12473.699999999999,12473.7,-1.8189894035458565e-12
19604,1994,JFTXD,207.58,3.95,203.63000000000002
19607,1994,KSCCB,19464.0,19459.0,5.0
19608,1994,KSCCD,293.21999999999997,5.94,287.28
19610,1994,KSCCV,115.8,115.5,0.29999999999999716
19612,1994,KSICD,244.60999999999999,5.0,239.60999999999999
19614,1994,KSICV,84.4,84.5,-0.09999999999999432
19616,1994,KSRCD,293.21999999999997,6.05,287.16999999999996
19620,1994,KSTCD,283.52000000000004,5.85,277.67
19622,1994,KSTCV,592.8,592.8,0.0
19624,1994,KSTXD,283.52000000000004,5.85,277.67
19626,1994,KSTXV,592.8,592.8,0.0
19634,1994,LUACD,1107.2100000000003,21.71,1085.5000000000002
19636,1994,LUACV,3709.4999999999995,3709.9,-0.4000000000005457
19638,1994,LUICD,1107.2100000000003,21.71,1085.5000000000002
19642,1994,LUTCD,1107.2100000000003,21.71,1085.5000000000002
19643,1994,LUTCP,57998.0,57994.0,4.0
19646,1994,LUTXD,1107.2100000000003,21.71,1085.5000000000002
19647,1994,LUTXP,57998.0,57994.0,4.0
19653,1994,MGACD,470.50000000000006,8.99,461.51000000000005
19657,1994,MGCCD,470.50000000000006,9.23,461.27000000000004
19661,1994,MGICD,470.50000000000006,8.99,461.51000000000005
19665,1994,MGTCD,470.50000000000006,8.99,461.51000000000005
19666,1994,MGTCK,0.0,5.214,-5.214
19669,1994,MGTPV,27063.6,494.3,26569.3
19671,1994,MGTXD,470.50000000000006,8.99,461.51000000000005
19675,1994,MSICB,105857.0,105852.0,5.0
19676,1994,MSICD,180.0,5.0,175.0
19678,1994,MSICV,529.8,529.6,0.1999999999999318
19683,1994,NGACD,188.92000000000002,4.12,184.8
19685,1994,NGACV,13.699999999999998,13.6,0.09999999999999787
19686,1994,NGASB,3315.0,3312.0,3.0
19688,1994,NGCCD,272.02000000000004,5.35,266.67
19692,1994,NGEID,116.78,2.26,114.52
19693,1994,NGEIK,49.129999999999995,1.025,48.105
19695,1994,NGEIV,9056.100000000002,9056.3,-0.19999999999708962
19697,1994,NGICD,172.14,3.09,169.04999999999998
19699,1994,NGICV,22556.699999999997,22556.2,0.499999999996362
19703,1994,NGMPK,37.218,1.104,36.114000000000004
19707,1994,NGRCD,331.30999999999995,6.23,325.0799999999999
19708,1994,NGRCP,4847706.0,4847702.0,4.0
19709,1994,NGRCV,31028.100000000002,31028.3,-0.19999999999708962
19713,1994,NGTCD,235.51,4.08,231.42999999999998
19714,1994,NGTCK,52.431000000000004,1.029,51.402
19717,1994,NGTPB,4533.3,83.1,4450.2
19718,1994,NGTPP,4420.6,80.7,4339.900000000001
19720,1994,NGTXD,252.32999999999998,4.55,247.77999999999997
19721,1994,NGTXK,52.506,1.03,51.476
19726,1994,NUEGD,18.14,0.56,17.580000000000002
19728,1994,NUEGV,3777.3,3777.1,0.20000000000027285
19730,1994,NUETD,18.14,0.56,17.580000000000002
19731,1994,NUETK,0.0,10.452,-10.452
19733,1994,NUETV,3777.3,3777.1,0.20000000000027285
19735,1994,OPICD,613.89,5.03,608.86
19741,1994,OPTCD,613.89,5.03,608.86
19745,1994,OPTXD,613.89,5.03,608.86
19749,1994,P1ICD,259.11,4.93,254.18
19751,1994,P1ICV,15043.5,15043.4,0.1000000000003638
19754,1994,P1TCB,5106531.0,5106526.0,5.0
19755,1994,P1TCD,341.00999999999993,5.74,335.2699999999999
19759,1994,P1TXD,343.9,5.85,338.04999999999995
19762,1994,P5RFB,1166273.0,1166277.0,-4.0
19764,1994,PAACD,425.76,7.94,417.82
19767,1994,PAACV,179168.9,179168.8,0.10000000000582077
19769,1994,PACCD,277.40000000000003,5.05,272.35
19770,1994,PACCK,0.0,5.512,-5.512
19771,1994,PACCP,149583.0,149587.0,-4.0
19774,1994,PAEID,169.37,2.47,166.9
19775,1994,PAEIK,0.0,6.213,-6.213
19779,1994,PAICD,267.82,5.18,262.64
19780,1994,PAICK,0.0,5.116,-5.116
19787,1994,PARCD,423.68999999999994,7.57,416.11999999999995
19788,1994,PARCK,0.0,5.097,-5.097
19790,1994,PARCV,10656.5,10656.3,0.2000000000007276
19793,1994,PATCD,378.77,7.11,371.65999999999997
19794,1994,PATCK,0.0,5.345,-5.345
19796,1994,PATCV,230687.59999999998,230687.6,-2.9103830456733704e-11
19797,1994,PATPB,7250.9,131.4,7119.5
19798,1994,PATPP,1336.4,24.6,1311.8000000000002
19800,1994,PATXD,386.91999999999996,7.27,379.65
19809,1994,PCEID,4.81,0.57,4.239999999999999
19813,1994,PCICD,19.839999999999996,1.02,18.819999999999997
19815,1994,PCICV,220.8,221.1,-0.29999999999998295
19821,1994,PCTCD,21.439999999999998,0.91,20.529999999999998
19823,1994,PCTCV,261.0,261.2,-0.19999999999998863
19825,1994,PCTXD,20.63,1.02,19.61
19827,1994,PCTXV,220.9,221.2,-0.29999999999998295
19828,1994,PEACD,425.73,7.94,417.79
19829,1994,PEACV,179182.2,179182.4,-0.1999999999825377
19831,1994,PECCD,256.25,5.14,251.11
19834,1994,PEEID,70.94000000000001,1.36,69.58000000000001
19835,1994,PEEIV,40351.4,40351.1,0.3000000000029104
19836,1994,PEICD,187.36999999999998,3.53,183.83999999999997
19837,1994,PEICV,61848.5,62062.9,-214.40000000000146
19838,1994,PEISB,17512270.0,17570602.0,-58332.0
19839,1994,PERCD,333.26000000000005,6.39,326.87000000000006
19840,1994,PERCV,42409.3,42409.6,-0.2999999999956344
19842,1994,PESCB,80275614.0,80333941.0,-58327.0
19843,1994,PETCD,225.84,4.29,221.55
19844,1994,PETCV,344162.0999999999,344376.2,-214.10000000009313
19845,1994,PETXD,318.63,5.99,312.64
19846,1994,PETXV,303810.8,304025.0,-214.20000000001164
19857,1994,RFACD,73.48,2.06,71.42
19861,1994,RFCCD,103.47,2.9,100.57
19865,1994,RFEID,79.49000000000001,2.4,77.09
19867,1994,RFEIV,2083.7,2083.5,0.1999999999998181
19869,1994,RFICD,123.91999999999999,2.5,121.41999999999999
19872,1994,RFISB,358061.0,358066.0,-5.0
19876,1994,RFTCD,120.8,2.32,118.48
19880,1994,RFTXD,121.00999999999999,2.27,118.74
19883,1994,SFCCB,26014.0,26012.0,2.0
19885,1994,SFINB,40156.0,40156.0,0.0
19891,1994,SNICD,325.38,9.57,315.81
19893,1994,SNICV,775.8000000000001,776.0,-0.1999999999999318
19894,1994,SOCCB,273.0,275.0,-2.0
19898,1994,SOICB,57.0,61.0,-4.0
19900,1994,SOR7P,16.0,18.0,-2.0
19906,1994,TEACD,426.27,7.95,418.32
19907,1994,TEACV,179567.8,179567.6,0.1999999999825377
19908,1994,TEAPB,4937.2,88.6,4848.599999999999
19910,1994,TECCD,608.9300000000001,12.72,596.21
19911,1994,TECCV,90007.09999999998,90007.4,-0.3000000000174623
19912,1994,TECPB,3007.7,53.6,2954.1
19914,1994,TEICB,33428875.0,33487206.0,-58331.0
19915,1994,TEICD,303.1000000000001,5.19,297.9100000000001
19916,1994,TEICV,108105.7,108319.4,-213.6999999999971
19917,1994,TEIPB,7517.4,127.3,7390.099999999999
19921,1994,TERCD,648.6,12.6,636.0
19922,1994,TERCV,126961.70000000001,126961.9,-0.1999999999825377
19924,1994,TERPB,3671.9,68.8,3603.1
19925,1994,TETCB,88952513.0,89010843.0,-58330.0
19926,1994,TETCD,435.65999999999997,8.33,427.33
19927,1994,TETCV,504642.19999999995,504856.4,-214.20000000006985
19928,1994,TETPB,19133.700000000004,338.3,18795.400000000005
19929,1994,TETPV,102590.70000000001,1918.7,100672.00000000001
19930,1994,TETXB,88952485.0,89010817.0,-58332.0
19931,1994,TETXD,435.65999999999997,8.33,427.33
19932,1994,TETXV,504642.19999999995,504856.4,-214.20000000006985
19937,1994,TNICB,25748192.0,25806518.0,-58326.0
19938,1994,TNISB,20816175.0,20874504.0,-58329.0
19939,1994,TNRCB,10398874.0,10398880.0,-6.0
19941,1994,TNSCB,60548043.0,60606373.0,-58330.0
19942,1994,TNTXB,66552763.0,66611089.0,-58326.0
19943,1994,TPOPP,263121.0,263126.0,-5.0
19944,1994,UOICB,-279230.0,-279227.0,-3.0
19953,1994,WDRCB,519996.0,520000.0,-4.0
19954,1994,WDRCD,153.76000000000002,2.94,150.82000000000002
19956,1994,WDRSB,227768.0,227772.0,-4.0
19964,1994,WWCCD,142.76999999999998,2.5,140.26999999999998
19967,1994,WWCXB,66447.0,66443.0,4.0
19969,1994,WWEID,25.43,1.09,24.34
19970,1994,WWEIV,471.99999999999994,472.1,-0.10000000000007958
19972,1994,WWICD,66.64999999999999,1.15,65.49999999999999
19979,1994,WWTCD,96.36999999999999,1.39,94.97999999999999
19982,1994,WWTXD,105.89,1.48,104.41
19983,1994,WWTXV,2048.4000000000005,2048.6,-0.19999999999936335
19984,1994,WXICB,40582.0,40586.0,-4.0
19987,1994,WXICV,1004.6,1004.3,0.3000000000000682
19990,1994,WYEGB,35562.0,35560.0,2.0
19994,1994,WYTCB,35562.0,35560.0,2.0
20001,1995,ARICD,164.71,3.18,161.53
20003,1995,ARICV,3747.8,3747.6,0.20000000000027285
20005,1995,ARTCD,164.71,3.18,161.53
20007,1995,ARTCV,3747.8,3747.6,0.20000000000027285
20009,1995,ARTXD,164.71,3.18,161.53
20011,1995,ARTXV,3747.8,3747.6,0.20000000000027285
20013,1995,AVACD,426.36,8.36,418.0
20017,1995,AVTCD,426.36,8.36,418.0
20021,1995,AVTXD,426.36,8.36,418.0
20036,1995,CCEXB,0.0,33678.0,-33678.0
20037,1995,CCEXD,0.0,2.71,-2.71
20038,1995,CCEXP,0.0,1358.0,-1358.0
20039,1995,CCEXV,0.0,91.2,-91.2
20040,1995,CCIMB,0.0,94739.0,-94739.0
20041,1995,CCIMD,0.0,3.43,-3.43
20042,1995,CCIMP,0.0,3820.0,-3820.0
20043,1995,CCIMV,0.0,325.1,-325.1
20044,1995,CCNIB,0.0,61061.0,-61061.0
20045,1995,CCNIP,0.0,2462.0,-2462.0
20046,1995,CCNIV,0.0,233.8,-233.8
20049,1995,CLACK,1034.798,21.931,1012.867
20052,1995,CLCCB,116326.0,116329.0,-3.0
20053,1995,CLCCD,77.39999999999999,1.54,75.85999999999999
20057,1995,CLEID,63.220000000000006,1.32,61.900000000000006
20058,1995,CLEIK,990.915,20.542,970.3729999999999
20061,1995,CLHCK,1094.1469999999997,23.027,1071.1199999999997
20063,1995,CLICD,75.63,1.58,74.05
