,MSN,StateCode,Year,Data,Parts
1440202,TotalRenewable,MS,2016,76902.0,1
1440203,TotalRenewable,MS,2017,71766.0,1
1440204,TotalRenewable,MS,2018,73961.0,1
1440205,TotalRenewable,MS,2019,70143.0,1
1440246,TotalRenewable,MT,2000,113793.0,1
1440247,TotalRenewable,MT,2001,80654.0,1
1440248,TotalRenewable,MT,2002,108732.0,1
1440249,TotalRenewable,MT,2003,100455.0,1
1440250,TotalRenewable,MT,2004,101639.0,1
1440251,TotalRenewable,MT,2005,114898.0,1
1440252,TotalRenewable,MT,2006,123334.0,1
1440253,TotalRenewable,MT,2007,119592.0,1
1440254,TotalRenewable,MT,2008,125438.0,1
1440255,TotalRenewable,MT,2009,116456.0,1
1440256,TotalRenewable,MT,2010,117221.0,1
1440257,TotalRenewable,MT,2011,143495.0,1
1440258,TotalRenewable,MT,2012,127821.0,1
1440259,TotalRenewable,MT,2013,118144.0,1
1440260,TotalRenewable,MT,2014,137744.0,1
1440261,TotalRenewable,MT,2015,129472.0,1
1440262,TotalRenewable,MT,2016,132813.0,1
1440263,TotalRenewable,MT,2017,140941.0,1
1440264,TotalRenewable,MT,2018,147631.0,1
1440265,TotalRenewable,MT,2019,133909.0,1
1440306,TotalRenewable,NC,2000,139510.0,1
1440307,TotalRenewable,NC,2001,131872.0,1
1440308,TotalRenewable,NC,2002,130792.0,1
1440309,TotalRenewable,NC,2003,188855.0,1
1440310,TotalRenewable,NC,2004,147627.0,1
1440311,TotalRenewable,NC,2005,147480.0,1
1440312,TotalRenewable,NC,2006,139856.0,1
1440313,TotalRenewable,NC,2007,117419.0,1
1440314,TotalRenewable,NC,2008,167205.0,1
1440315,TotalRenewable,NC,2009,179903.0,1
1440316,TotalRenewable,NC,2010,189835.0,1
1440317,TotalRenewable,NC,2011,188554.0,1
1440318,TotalRenewable,NC,2012,186606.0,1
1440319,TotalRenewable,NC,2013,228340.0,1
1440320,TotalRenewable,NC,2014,209096.0,1
1440321,TotalRenewable,NC,2015,206876.0,1
1440322,TotalRenewable,NC,2016,222415.0,1
1440323,TotalRenewable,NC,2017,240063.0,1
1440324,TotalRenewable,NC,2018,270185.0,1
1440325,TotalRenewable,NC,2019,275509.0,1
1440366,TotalRenewable,ND,2000,26151.0,1
1440367,TotalRenewable,ND,2001,19505.0,1
1440368,TotalRenewable,ND,2002,21759.0,1
1440369,TotalRenewable,ND,2003,24205.0,1
1440370,TotalRenewable,ND,2004,24137.0,1
1440371,TotalRenewable,ND,2005,22847.0,1
1440372,TotalRenewable,ND,2006,25802.0,1
1440373,TotalRenewable,ND,2007,32353.0,1
1440374,TotalRenewable,ND,2008,43508.0,1
1440375,TotalRenewable,ND,2009,64260.0,1
1440376,TotalRenewable,ND,2010,84009.0,1
1440377,TotalRenewable,ND,2011,102733.0,1
1440378,TotalRenewable,ND,2012,99508.0,1
1440379,TotalRenewable,ND,2013,98136.0,1
1440380,TotalRenewable,ND,2014,111025.0,1
1440381,TotalRenewable,ND,2015,109435.0,1
1440382,TotalRenewable,ND,2016,125228.0,1
1440383,TotalRenewable,ND,2017,165180.0,1
1440384,TotalRenewable,ND,2018,162351.0,1
1440385,TotalRenewable,ND,2019,163327.0,1
1440426,TotalRenewable,NE,2000,43687.0,1
1440427,TotalRenewable,NE,2001,43413.0,1
1440428,TotalRenewable,NE,2002,44226.0,1
1440429,TotalRenewable,NE,2003,45556.0,1
1440430,TotalRenewable,NE,2004,52142.0,1
1440431,TotalRenewable,NE,2005,51713.0,1
1440432,TotalRenewable,NE,2006,55259.0,1
1440433,TotalRenewable,NE,2007,64219.0,1
1440434,TotalRenewable,NE,2008,84810.0,1
1440435,TotalRenewable,NE,2009,86963.0,1
1440436,TotalRenewable,NE,2010,133695.0,1
1440437,TotalRenewable,NE,2011,144549.0,1
1440438,TotalRenewable,NE,2012,132976.0,1
1440439,TotalRenewable,NE,2013,137830.0,1
1440440,TotalRenewable,NE,2014,154635.0,1
1440441,TotalRenewable,NE,2015,162645.0,1
1440442,TotalRenewable,NE,2016,165868.0,1
1440443,TotalRenewable,NE,2017,183627.0,1
1440444,TotalRenewable,NE,2018,186521.0,1
1440445,TotalRenewable,NE,2019,199186.0,1
1440486,TotalRenewable,NH,2000,38620.0,1
1440487,TotalRenewable,NH,2001,30187.0,1
1440488,TotalRenewable,NH,2002,28898.0,1
1440489,TotalRenewable,NH,2003,29851.0,1
1440490,TotalRenewable,NH,2004,34926.0,1
1440491,TotalRenewable,NH,2005,42485.0,1
1440492,TotalRenewable,NH,2006,36022.0,1
1440493,TotalRenewable,NH,2007,38434.0,1
1440494,TotalRenewable,NH,2008,43631.0,1
1440495,TotalRenewable,NH,2009,49904.0,1
1440496,TotalRenewable,NH,2010,51207.0,1
1440497,TotalRenewable,NH,2011,52028.0,1
1440498,TotalRenewable,NH,2012,50259.0,1
1440499,TotalRenewable,NH,2013,59058.0,1
1440500,TotalRenewable,NH,2014,61733.0,1
1440501,TotalRenewable,NH,2015,67612.0,1
1440502,TotalRenewable,NH,2016,62843.0,1
1440503,TotalRenewable,NH,2017,66802.0,1
1440504,TotalRenewable,NH,2018,62623.0,1
1440505,TotalRenewable,NH,2019,62379.0,1
1440546,TotalRenewable,NJ,2000,41091.0,1
1440547,TotalRenewable,NJ,2001,30097.0,1
1440548,TotalRenewable,NJ,2002,28799.0,1
1440549,TotalRenewable,NJ,2003,26816.0,1
1440550,TotalRenewable,NJ,2004,27617.0,1
1440551,TotalRenewable,NJ,2005,29341.0,1
1440552,TotalRenewable,NJ,2006,47832.0,1
1440553,TotalRenewable,NJ,2007,52998.0,1
1440554,TotalRenewable,NJ,2008,50705.0,1
1440555,TotalRenewable,NJ,2009,66404.0,1
1440556,TotalRenewable,NJ,2010,74234.0,1
1440557,TotalRenewable,NJ,2011,74587.0,1
1440558,TotalRenewable,NJ,2012,77587.0,1
1440559,TotalRenewable,NJ,2013,85968.0,1
1440560,TotalRenewable,NJ,2014,91006.0,1
1440561,TotalRenewable,NJ,2015,81596.0,1
1440562,TotalRenewable,NJ,2016,85377.0,1
1440563,TotalRenewable,NJ,2017,83847.0,1
1440564,TotalRenewable,NJ,2018,84255.0,1
1440565,TotalRenewable,NJ,2019,85014.0,1
1440606,TotalRenewable,NM,2000,10611.0,1
1440607,TotalRenewable,NM,2001,7911.0,1
1440608,TotalRenewable,NM,2002,8188.0,1
1440609,TotalRenewable,NM,2003,8743.0,1
1440610,TotalRenewable,NM,2004,11715.0,1
1440611,TotalRenewable,NM,2005,23592.0,1
1440612,TotalRenewable,NM,2006,28385.0,1
1440613,TotalRenewable,NM,2007,32004.0,1
1440614,TotalRenewable,NM,2008,36695.0,1
1440615,TotalRenewable,NM,2009,33262.0,1
1440616,TotalRenewable,NM,2010,39932.0,1
1440617,TotalRenewable,NM,2011,43312.0,1
1440618,TotalRenewable,NM,2012,45189.0,1
1440619,TotalRenewable,NM,2013,46394.0,1
1440620,TotalRenewable,NM,2014,48136.0,1
1440621,TotalRenewable,NM,2015,48923.0,1
1440622,TotalRenewable,NM,2016,64786.0,1
1440623,TotalRenewable,NM,2017,78104.0,1
1440624,TotalRenewable,NM,2018,95280.0,1
1440625,TotalRenewable,NM,2019,105066.0,1
1440666,TotalRenewable,NV,2000,47128.0,1
1440667,TotalRenewable,NV,2001,46006.0,1
1440668,TotalRenewable,NV,2002,42486.0,1
1440669,TotalRenewable,NV,2003,37159.0,1
1440670,TotalRenewable,NV,2004,38003.0,1
1440671,TotalRenewable,NV,2005,38193.0,1
1440672,TotalRenewable,NV,2006,41989.0,1
1440673,TotalRenewable,NV,2007,42155.0,1
1440674,TotalRenewable,NV,2008,44501.0,1
1440675,TotalRenewable,NV,2009,54242.0,1
1440676,TotalRenewable,NV,2010,56467.0,1
1440677,TotalRenewable,NV,2011,58071.0,1
1440678,TotalRenewable,NV,2012,63717.0,1
1440679,TotalRenewable,NV,2013,74085.0,1
1440680,TotalRenewable,NV,2014,76203.0,1
1440681,TotalRenewable,NV,2015,85250.0,1
1440682,TotalRenewable,NV,2016,99710.0,1
1440683,TotalRenewable,NV,2017,109585.0,1
1440684,TotalRenewable,NV,2018,117290.0,1
1440685,TotalRenewable,NV,2019,125084.0,1
1440726,TotalRenewable,NY,2000,430513.0,1
1440727,TotalRenewable,NY,2001,351195.0,1
1440728,TotalRenewable,NY,2002,364411.0,1
1440729,TotalRenewable,NY,2003,359376.0,1
1440730,TotalRenewable,NY,2004,383435.0,1
1440731,TotalRenewable,NY,2005,374257.0,1
1440732,TotalRenewable,NY,2006,401540.0,1
1440733,TotalRenewable,NY,2007,392388.0,1
1440734,TotalRenewable,NY,2008,428758.0,1
1440735,TotalRenewable,NY,2009,409748.0,1
1440736,TotalRenewable,NY,2010,405847.0,1
1440737,TotalRenewable,NY,2011,438881.0,1
1440738,TotalRenewable,NY,2012,399831.0,1
1440739,TotalRenewable,NY,2013,417999.0,1
1440740,TotalRenewable,NY,2014,437602.0,1
1440741,TotalRenewable,NY,2015,448402.0,1
1440742,TotalRenewable,NY,2016,453934.0,1
1440743,TotalRenewable,NY,2017,490545.0,1
1440744,TotalRenewable,NY,2018,489131.0,1
1440745,TotalRenewable,NY,2019,497947.0,1
1440786,TotalRenewable,OH,2000,98927.0,1
1440787,TotalRenewable,OH,2001,68387.0,1
1440788,TotalRenewable,OH,2002,55136.0,1
1440789,TotalRenewable,OH,2003,63646.0,1
1440790,TotalRenewable,OH,2004,66807.0,1
1440791,TotalRenewable,OH,2005,73750.0,1
1440792,TotalRenewable,OH,2006,77291.0,1
1440793,TotalRenewable,OH,2007,84298.0,1
1440794,TotalRenewable,OH,2008,116288.0,1
1440795,TotalRenewable,OH,2009,114672.0,1
1440796,TotalRenewable,OH,2010,129223.0,1
1440797,TotalRenewable,OH,2011,138123.0,1
1440798,TotalRenewable,OH,2012,143555.0,1
1440799,TotalRenewable,OH,2013,159951.0,1
1440800,TotalRenewable,OH,2014,163025.0,1
1440801,TotalRenewable,OH,2015,156941.0,1
1440802,TotalRenewable,OH,2016,158413.0,1
1440803,TotalRenewable,OH,2017,155239.0,1
1440804,TotalRenewable,OH,2018,157501.0,1
1440805,TotalRenewable,OH,2019,158882.0,1
1440846,TotalRenewable,OK,2000,47389.0,1
1440847,TotalRenewable,OK,2001,48426.0,1
1440848,TotalRenewable,OK,2002,40973.0,1
1440849,TotalRenewable,OK,2003,42001.0,1
1440850,TotalRenewable,OK,2004,62153.0,1
1440851,TotalRenewable,OK,2005,65251.0,1
1440852,TotalRenewable,OK,2006,54844.0,1
1440853,TotalRenewable,OK,2007,82596.0,1
1440854,TotalRenewable,OK,2008,87945.0,1
1440855,TotalRenewable,OK,2009,92578.0,1
1440856,TotalRenewable,OK,2010,108361.0,1
1440857,TotalRenewable,OK,2011,114751.0,1
1440858,TotalRenewable,OK,2012,135557.0,1
1440859,TotalRenewable,OK,2013,178059.0,1
1440860,TotalRenewable,OK,2014,177932.0,1
1440861,TotalRenewable,OK,2015,203142.0,1
1440862,TotalRenewable,OK,2016,260380.0,1
1440863,TotalRenewable,OK,2017,291094.0,1
1440864,TotalRenewable,OK,2018,324352.0,1
1440865,TotalRenewable,OK,2019,347236.0,1
1440906,TotalRenewable,OR,2000,437828.0,1
1440907,TotalRenewable,OR,2001,351491.0,1
1440908,TotalRenewable,OR,2002,403564.0,1
1440909,TotalRenewable,OR,2003,386714.0,1
1440910,TotalRenewable,OR,2004,387006.0,1
1440911,TotalRenewable,OR,2005,368234.0,1
1440912,TotalRenewable,OR,2006,438059.0,1
1440913,TotalRenewable,OR,2007,402134.0,1
1440914,TotalRenewable,OR,2008,418908.0,1
1440915,TotalRenewable,OR,2009,423055.0,1
1440916,TotalRenewable,OR,2010,406550.0,1
1440917,TotalRenewable,OR,2011,526759.0,1
1440918,TotalRenewable,OR,2012,507803.0,1
1440919,TotalRenewable,OR,2013,471997.0,1
1440920,TotalRenewable,OR,2014,495043.0,1
1440921,TotalRenewable,OR,2015,451693.0,1
1440922,TotalRenewable,OR,2016,483057.0,1
1440923,TotalRenewable,OR,2017,517008.0,1
1440924,TotalRenewable,OR,2018,502472.0,1
1440925,TotalRenewable,OR,2019,443169.0,1
1440966,TotalRenewable,PA,2000,114696.0,1
1440967,TotalRenewable,PA,2001,97228.0,1
1440968,TotalRenewable,PA,2002,97200.0,1
1440969,TotalRenewable,PA,2003,110613.0,1
1440970,TotalRenewable,PA,2004,118023.0,1
1440971,TotalRenewable,PA,2005,109625.0,1
1440972,TotalRenewable,PA,2006,119645.0,1
1440973,TotalRenewable,PA,2007,121913.0,1
1440974,TotalRenewable,PA,2008,147224.0,1
1440975,TotalRenewable,PA,2009,165871.0,1
1440976,TotalRenewable,PA,2010,191005.0,1
1440977,TotalRenewable,PA,2011,215527.0,1
1440978,TotalRenewable,PA,2012,203955.0,1
1440979,TotalRenewable,PA,2013,235143.0,1
1440980,TotalRenewable,PA,2014,232451.0,1
1440981,TotalRenewable,PA,2015,235371.0,1
1440982,TotalRenewable,PA,2016,230804.0,1
1440983,TotalRenewable,PA,2017,240350.0,1
1440984,TotalRenewable,PA,2018,251789.0,1
1440985,TotalRenewable,PA,2019,234304.0,1
1441026,TotalRenewable,RI,2000,4520.0,1
1441027,TotalRenewable,RI,2001,3900.0,1
1441028,TotalRenewable,RI,2002,3737.0,1
1441029,TotalRenewable,RI,2003,3828.0,1
1441030,TotalRenewable,RI,2004,4536.0,1
1441031,TotalRenewable,RI,2005,1923.0,1
1441032,TotalRenewable,RI,2006,5431.0,1
1441033,TotalRenewable,RI,2007,6399.0,1
1441034,TotalRenewable,RI,2008,6308.0,1
1441035,TotalRenewable,RI,2009,7420.0,1
1441036,TotalRenewable,RI,2010,7179.0,1
1441037,TotalRenewable,RI,2011,6905.0,1
1441038,TotalRenewable,RI,2012,6012.0,1
1441039,TotalRenewable,RI,2013,6105.0,1
1441040,TotalRenewable,RI,2014,7902.0,1
1441041,TotalRenewable,RI,2015,8469.0,1
1441042,TotalRenewable,RI,2016,8267.0,1
1441043,TotalRenewable,RI,2017,9567.0,1
1441044,TotalRenewable,RI,2018,10045.0,1
1441045,TotalRenewable,RI,2019,11832.0,1
1441086,TotalRenewable,SC,2000,92462.0,1
1441087,TotalRenewable,SC,2001,70578.0,1
1441088,TotalRenewable,SC,2002,80645.0,1
1441089,TotalRenewable,SC,2003,103801.0,1
1441090,TotalRenewable,SC,2004,97441.0,1
1441091,TotalRenewable,SC,2005,105466.0,1
1441092,TotalRenewable,SC,2006,100539.0,1
1441093,TotalRenewable,SC,2007,97885.0,1
1441094,TotalRenewable,SC,2008,106872.0,1
1441095,TotalRenewable,SC,2009,121866.0,1
1441096,TotalRenewable,SC,2010,134412.0,1
1441097,TotalRenewable,SC,2011,135880.0,1
1441098,TotalRenewable,SC,2012,138965.0,1
1441099,TotalRenewable,SC,2013,156589.0,1
1441100,TotalRenewable,SC,2014,158550.0,1
1441101,TotalRenewable,SC,2015,151243.0,1
1441102,TotalRenewable,SC,2016,150326.0,1
1441103,TotalRenewable,SC,2017,152856.0,1
1441104,TotalRenewable,SC,2018,165220.0,1
1441105,TotalRenewable,SC,2019,166388.0,1
1441146,TotalRenewable,SD,2000,63439.0,1
1441147,TotalRenewable,SD,2001,41085.0,1
1441148,TotalRenewable,SD,2002,52277.0,1
1441149,TotalRenewable,SD,2003,57222.0,1
1441150,TotalRenewable,SD,2004,60251.0,1
1441151,TotalRenewable,SD,2005,61504.0,1
1441152,TotalRenewable,SD,2006,71514.0,1
1441153,TotalRenewable,SD,2007,69575.0,1
1441154,TotalRenewable,SD,2008,82021.0,1
1441155,TotalRenewable,SD,2009,106123.0,1
1441156,TotalRenewable,SD,2010,128953.0,1
1441157,TotalRenewable,SD,2011,154349.0,1
1441158,TotalRenewable,SD,2012,140762.0,1
1441159,TotalRenewable,SD,2013,128633.0,1
1441160,TotalRenewable,SD,2014,139458.0,1
1441161,TotalRenewable,SD,2015,136976.0,1
1441162,TotalRenewable,SD,2016,147567.0,1
1441163,TotalRenewable,SD,2017,146407.0,1
1441164,TotalRenewable,SD,2018,155906.0,1
1441165,TotalRenewable,SD,2019,166605.0,1
1441206,TotalRenewable,TN,2000,120501.0,1
1441207,TotalRenewable,TN,2001,138865.0,1
1441208,TotalRenewable,TN,2002,148413.0,1
1441209,TotalRenewable,TN,2003,184237.0,1
1441210,TotalRenewable,TN,2004,179906.0,1
1441211,TotalRenewable,TN,2005,174097.0,1
1441212,TotalRenewable,TN,2006,151734.0,1
1441213,TotalRenewable,TN,2007,126961.0,1
1441214,TotalRenewable,TN,2008,150057.0,1
1441215,TotalRenewable,TN,2009,192436.0,1
1441216,TotalRenewable,TN,2010,176943.0,1
1441217,TotalRenewable,TN,2011,191307.0,1
1441218,TotalRenewable,TN,2012,181039.0,1
1441219,TotalRenewable,TN,2013,226314.0,1
1441220,TotalRenewable,TN,2014,194698.0,1
1441221,TotalRenewable,TN,2015,196756.0,1
1441222,TotalRenewable,TN,2016,170606.0,1
1441223,TotalRenewable,TN,2017,182498.0,1
1441224,TotalRenewable,TN,2018,198838.0,1
1441225,TotalRenewable,TN,2019,191204.0,1
1441266,TotalRenewable,TX,2000,101491.0,1
1441267,TotalRenewable,TX,2001,102165.0,1
1441268,TotalRenewable,TX,2002,123649.0,1
1441269,TotalRenewable,TX,2003,117594.0,1
1441270,TotalRenewable,TX,2004,123498.0,1
1441271,TotalRenewable,TX,2005,140203.0,1
1441272,TotalRenewable,TX,2006,193520.0,1
1441273,TotalRenewable,TX,2007,250484.0,1
1441274,TotalRenewable,TX,2008,351075.0,1
1441275,TotalRenewable,TX,2009,352951.0,1
1441276,TotalRenewable,TX,2010,458197.0,1
1441277,TotalRenewable,TX,2011,524921.0,1
1441278,TotalRenewable,TX,2012,533427.0,1
1441279,TotalRenewable,TX,2013,584150.0,1
1441280,TotalRenewable,TX,2014,633894.0,1
1441281,TotalRenewable,TX,2015,672724.0,1
1441282,TotalRenewable,TX,2016,820588.0,1
1441283,TotalRenewable,TX,2017,915103.0,1
1441284,TotalRenewable,TX,2018,1009732.0,1
1441285,TotalRenewable,TX,2019,1071023.0,1
1441326,TotalRenewable,US,2000,6104270.0,1
1441327,TotalRenewable,US,2001,5164330.0,1
1441328,TotalRenewable,US,2002,5726116.0,1
1441329,TotalRenewable,US,2003,5944164.0,1
1441330,TotalRenewable,US,2004,6074727.0,1
1441331,TotalRenewable,US,2005,6232013.0,1
1441332,TotalRenewable,US,2006,6636869.0,1
1441333,TotalRenewable,US,2007,6523110.0,1
1441334,TotalRenewable,US,2008,7174689.0,1
1441335,TotalRenewable,US,2009,7608304.0,1
1441336,TotalRenewable,US,2010,8266858.0,1
1441337,TotalRenewable,US,2011,9203643.0,1
1441338,TotalRenewable,US,2012,8846565.0,1
1441339,TotalRenewable,US,2013,9420387.0,1
1441340,TotalRenewable,US,2014,9712169.0,1
1441341,TotalRenewable,US,2015,9686937.0,1
1441342,TotalRenewable,US,2016,10331185.0,1
1441343,TotalRenewable,US,2017,11050722.0,1
1441344,TotalRenewable,US,2018,11282139.0,1
1441345,TotalRenewable,US,2019,11332469.0,1
1441386,TotalRenewable,UT,2000,16401.0,1
1441387,TotalRenewable,UT,2001,12128.0,1
1441388,TotalRenewable,UT,2002,11230.0,1
1441389,TotalRenewable,UT,2003,10520.0,1
1441390,TotalRenewable,UT,2004,10715.0,1
1441391,TotalRenewable,UT,2005,15773.0,1
1441392,TotalRenewable,UT,2006,15066.0,1
1441393,TotalRenewable,UT,2007,14230.0,1
1441394,TotalRenewable,UT,2008,17793.0,1
1441395,TotalRenewable,UT,2009,20365.0,1
1441396,TotalRenewable,UT,2010,22772.0,1
1441397,TotalRenewable,UT,2011,31285.0,1
1441398,TotalRenewable,UT,2012,28034.0,1
1441399,TotalRenewable,UT,2013,25009.0,1
1441400,TotalRenewable,UT,2014,29681.0,1
1441401,TotalRenewable,UT,2015,33788.0,1
1441402,TotalRenewable,UT,2016,47613.0,1
1441403,TotalRenewable,UT,2017,64204.0,1
1441404,TotalRenewable,UT,2018,61311.0,1
1441405,TotalRenewable,UT,2019,60109.0,1
1441446,TotalRenewable,VA,2000,117047.0,1
1441447,TotalRenewable,VA,2001,95661.0,1
1441448,TotalRenewable,VA,2002,82137.0,1
1441449,TotalRenewable,VA,2003,110936.0,1
1441450,TotalRenewable,VA,2004,117963.0,1
1441451,TotalRenewable,VA,2005,132464.0,1
1441452,TotalRenewable,VA,2006,133344.0,1
1441453,TotalRenewable,VA,2007,135794.0,1
1441454,TotalRenewable,VA,2008,140866.0,1
1441455,TotalRenewable,VA,2009,144885.0,1
1441456,TotalRenewable,VA,2010,143772.0,1
1441457,TotalRenewable,VA,2011,136051.0,1
1441458,TotalRenewable,VA,2012,134379.0,1
1441459,TotalRenewable,VA,2013,152516.0,1
1441460,TotalRenewable,VA,2014,167387.0,1
1441461,TotalRenewable,VA,2015,169017.0,1
1441462,TotalRenewable,VA,2016,167364.0,1
1441463,TotalRenewable,VA,2017,166922.0,1
1441464,TotalRenewable,VA,2018,183741.0,1
1441465,TotalRenewable,VA,2019,169892.0,1
1441506,TotalRenewable,VT,2000,21389.0,1
1441507,TotalRenewable,VT,2001,17342.0,1
1441508,TotalRenewable,VT,2002,22715.0,1
1441509,TotalRenewable,VT,2003,24055.0,1
1441510,TotalRenewable,VT,2004,22042.0,1
1441511,TotalRenewable,VT,2005,24499.0,1
1441512,TotalRenewable,VT,2006,27854.0,1
1441513,TotalRenewable,VT,2007,19025.0,1
1441514,TotalRenewable,VT,2008,28825.0,1
1441515,TotalRenewable,VT,2009,34194.0,1
1441516,TotalRenewable,VT,2010,34817.0,1
1441517,TotalRenewable,VT,2011,33021.0,1
1441518,TotalRenewable,VT,2012,28840.0,1
1441519,TotalRenewable,VT,2013,36144.0,1
1441520,TotalRenewable,VT,2014,35557.0,1
1441521,TotalRenewable,VT,2015,41538.0,1
1441522,TotalRenewable,VT,2016,38704.0,1
1441523,TotalRenewable,VT,2017,40943.0,1
1441524,TotalRenewable,VT,2018,44254.0,1
1441525,TotalRenewable,VT,2019,43754.0,1
1441566,TotalRenewable,WA,2000,911481.0,1
1441567,TotalRenewable,WA,2001,660975.0,1
1441568,TotalRenewable,WA,2002,893664.0,1
1441569,TotalRenewable,WA,2003,834753.0,1
1441570,TotalRenewable,WA,2004,819551.0,1
1441571,TotalRenewable,WA,2005,815363.0,1
1441572,TotalRenewable,WA,2006,937172.0,1
1441573,TotalRenewable,WA,2007,894490.0,1
1441574,TotalRenewable,WA,2008,898118.0,1
1441575,TotalRenewable,WA,2009,853813.0,1
1441576,TotalRenewable,WA,2010,839887.0,1
1441577,TotalRenewable,WA,2011,1080057.0,1
1441578,TotalRenewable,WA,2012,1036984.0,1
1441579,TotalRenewable,WA,2013,942925.0,1
1441580,TotalRenewable,WA,2014,957379.0,1
1441581,TotalRenewable,WA,2015,892136.0,1
1441582,TotalRenewable,WA,2016,949317.0,1
1441583,TotalRenewable,WA,2017,968130.0,1
1441584,TotalRenewable,WA,2018,955811.0,1
1441585,TotalRenewable,WA,2019,797959.0,1
1441626,TotalRenewable,WI,2000,115703.0,1
1441627,TotalRenewable,WI,2001,128460.0,1
1441628,TotalRenewable,WI,2002,110928.0,1
1441629,TotalRenewable,WI,2003,118300.0,1
1441630,TotalRenewable,WI,2004,108704.0,1
1441631,TotalRenewable,WI,2005,145127.0,1
1441632,TotalRenewable,WI,2006,140855.0,1
1441633,TotalRenewable,WI,2007,142051.0,1
1441634,TotalRenewable,WI,2008,160024.0,1
1441635,TotalRenewable,WI,2009,153703.0,1
1441636,TotalRenewable,WI,2010,186268.0,1
1441637,TotalRenewable,WI,2011,186450.0,1
1441638,TotalRenewable,WI,2012,178218.0,1
1441639,TotalRenewable,WI,2013,188644.0,1
1441640,TotalRenewable,WI,2014,195311.0,1
1441641,TotalRenewable,WI,2015,199955.0,1
1441642,TotalRenewable,WI,2016,199552.0,1
1441643,TotalRenewable,WI,2017,197867.0,1
1441644,TotalRenewable,WI,2018,202221.0,1
1441645,TotalRenewable,WI,2019,201441.0,1
1441686,TotalRenewable,WV,2000,17406.0,1
1441687,TotalRenewable,WV,2001,15165.0,1
1441688,TotalRenewable,WV,2002,16225.0,1
1441689,TotalRenewable,WV,2003,21237.0,1
1441690,TotalRenewable,WV,2004,20765.0,1
1441691,TotalRenewable,WV,2005,28742.0,1
1441692,TotalRenewable,WV,2006,28884.0,1
1441693,TotalRenewable,WV,2007,26873.0,1
1441694,TotalRenewable,WV,2008,33587.0,1
1441695,TotalRenewable,WV,2009,50902.0,1
1441696,TotalRenewable,WV,2010,52218.0,1
1441697,TotalRenewable,WV,2011,53543.0,1
1441698,TotalRenewable,WV,2012,51399.0,1
1441699,TotalRenewable,WV,2013,61073.0,1
1441700,TotalRenewable,WV,2014,57172.0,1
1441701,TotalRenewable,WV,2015,45008.0,1
1441702,TotalRenewable,WV,2016,47896.0,1
1441703,TotalRenewable,WV,2017,49957.0,1
1441704,TotalRenewable,WV,2018,53586.0,1
1441705,TotalRenewable,WV,2019,49681.0,1
1441746,TotalRenewable,WY,2000,15011.0,1
1441747,TotalRenewable,WY,2001,14658.0,1
1441748,TotalRenewable,WY,2002,12279.0,1
1441749,TotalRenewable,WY,2003,11638.0,1
1441750,TotalRenewable,WY,2004,14039.0,1
1441751,TotalRenewable,WY,2005,19291.0,1
1441752,TotalRenewable,WY,2006,19573.0,1
1441753,TotalRenewable,WY,2007,18963.0,1
1441754,TotalRenewable,WY,2008,22477.0,1
1441755,TotalRenewable,WY,2009,35036.0,1
1441756,TotalRenewable,WY,2010,45955.0,1
1441757,TotalRenewable,WY,2011,61810.0,1
1441758,TotalRenewable,WY,2012,55484.0,1
1441759,TotalRenewable,WY,2013,54815.0,1
1441760,TotalRenewable,WY,2014,56012.0,1
1441761,TotalRenewable,WY,2015,52386.0,1
1441762,TotalRenewable,WY,2016,58512.0,1
1441763,TotalRenewable,WY,2017,59449.0,1
1441764,TotalRenewable,WY,2018,54946.0,1
1441765,TotalRenewable,WY,2019,57117.0,1
1569778,Solar,AK,2000,0.0,0
1569779,Solar,AK,2001,0.0,0
1569780,Solar,AK,2002,0.0,0
1569781,Solar,AK,2003,0.0,0
1569782,Solar,AK,2004,0.0,0
1569783,Solar,AK,2005,0.0,0
1569784,Solar,AK,2006,0.0,0
1569785,Solar,AK,2007,0.0,0
1569786,Solar,AK,2008,2.0,0
1569787,Solar,AK,2009,3.0,0
1569788,Solar,AK,2010,3.0,0
1569789,Solar,AK,2011,3.0,0
1569790,Solar,AK,2012,3.0,0
1569791,Solar,AK,2013,3.0,0
1569792,Solar,AK,2014,3.0,0
1569793,Solar,AK,2015,3.0,0
1569794,Solar,AK,2016,14.0,0
1569795,Solar,AK,2017,20.0,0
1569796,Solar,AK,2018,28.0,0
1569797,Solar,AK,2019,40.0,0
1569838,Solar,AL,2000,113.0,0
1569839,Solar,AL,2001,97.0,0
1569840,Solar,AL,2002,82.0,0
1569841,Solar,AL,2003,68.0,0
1569842,Solar,AL,2004,54.0,0
1569843,Solar,AL,2005,53.0,0
1569844,Solar,AL,2006,62.0,0
1569845,Solar,AL,2007,63.0,0
1569846,Solar,AL,2008,64.0,0
1569847,Solar,AL,2009,62.0,0
1569848,Solar,AL,2010,68.0,0
1569849,Solar,AL,2011,71.0,0
1569850,Solar,AL,2012,78.0,0
1569851,Solar,AL,2013,97.0,0
1569852,Solar,AL,2014,100.0,0
1569853,Solar,AL,2015,101.0,0
1569854,Solar,AL,2016,431.0,0
1569855,Solar,AL,2017,1812.0,0
1569856,Solar,AL,2018,3425.0,0
1569857,Solar,AL,2019,3628.0,0
1569898,Solar,AR,2000,795.0,0
1569899,Solar,AR,2001,642.0,0
