,StateCode,Year,MSN,Data
87020,OH,2000,ElectricPower->NetInterstateExport,-392561.0
87021,OH,2001,ElectricPower->NetInterstateExport,-323614.0
87022,OH,2002,ElectricPower->NetInterstateExport,-255683.0
87023,OH,2003,ElectricPower->NetInterstateExport,-243369.0
87024,OH,2004,ElectricPower->NetInterstateExport,-264763.0
87025,OH,2005,ElectricPower->NetInterstateExport,-232293.0
87026,OH,2006,ElectricPower->NetInterstateExport,-155353.0
87027,OH,2007,ElectricPower->NetInterstateExport,-215142.0
87028,OH,2008,ElectricPower->NetInterstateExport,-206074.0
87029,OH,2009,ElectricPower->NetInterstateExport,-229508.0
87030,OH,2010,ElectricPower->NetInterstateExport,-236620.0
87031,OH,2011,ElectricPower->NetInterstateExport,-322867.0
87032,OH,2012,ElectricPower->NetInterstateExport,-358877.0
87033,OH,2013,ElectricPower->NetInterstateExport,-252223.0
87034,OH,2014,ElectricPower->NetInterstateExport,-280007.0
87035,OH,2015,ElectricPower->NetInterstateExport,-388200.0
87036,OH,2016,ElectricPower->NetInterstateExport,-428517.0
87037,OH,2017,ElectricPower->NetInterstateExport,-373483.0
87038,OH,2018,ElectricPower->NetInterstateExport,-365325.0
87039,OH,2019,ElectricPower->NetInterstateExport,-371380.0
87040,OK,2000,ElectricPower->NetInterstateExport,47.0
87041,OK,2001,ElectricPower->NetInterstateExport,3201.0
87042,OK,2002,ElectricPower->NetInterstateExport,45678.0
87043,OK,2003,ElectricPower->NetInterstateExport,49097.0
87044,OK,2004,ElectricPower->NetInterstateExport,38890.0
87045,OK,2005,ElectricPower->NetInterstateExport,93340.0
87046,OK,2006,ElectricPower->NetInterstateExport,100481.0
87047,OK,2007,ElectricPower->NetInterstateExport,124238.0
87048,OK,2008,ElectricPower->NetInterstateExport,148661.0
87049,OK,2009,ElectricPower->NetInterstateExport,159544.0
87050,OK,2010,ElectricPower->NetInterstateExport,96062.0
87051,OK,2011,ElectricPower->NetInterstateExport,99944.0
87052,OK,2012,ElectricPower->NetInterstateExport,134918.0
87053,OK,2013,ElectricPower->NetInterstateExport,86935.0
87054,OK,2014,ElectricPower->NetInterstateExport,34114.0
87055,OK,2015,ElectricPower->NetInterstateExport,92921.0
87056,OK,2016,ElectricPower->NetInterstateExport,114979.0
87057,OK,2017,ElectricPower->NetInterstateExport,80093.0
87058,OK,2018,ElectricPower->NetInterstateExport,155860.0
87059,OK,2019,ElectricPower->NetInterstateExport,144448.0
87060,OR,2000,ElectricPower->NetInterstateExport,-48694.0
87061,OR,2001,ElectricPower->NetInterstateExport,-59977.0
87062,OR,2002,ElectricPower->NetInterstateExport,-19314.0
87063,OR,2003,ElectricPower->NetInterstateExport,-11471.0
87064,OR,2004,ElectricPower->NetInterstateExport,25420.0
87065,OR,2005,ElectricPower->NetInterstateExport,-24785.0
87066,OR,2006,ElectricPower->NetInterstateExport,-1690.0
87067,OR,2007,ElectricPower->NetInterstateExport,23898.0
87068,OR,2008,ElectricPower->NetInterstateExport,44901.0
87069,OR,2009,ElectricPower->NetInterstateExport,48080.0
87070,OR,2010,ElectricPower->NetInterstateExport,53145.0
87071,OR,2011,ElectricPower->NetInterstateExport,90014.0
87072,OR,2012,ElectricPower->NetInterstateExport,103372.0
87073,OR,2013,ElectricPower->NetInterstateExport,80857.0
87074,OR,2014,ElectricPower->NetInterstateExport,88026.0
87075,OR,2015,ElectricPower->NetInterstateExport,81678.0
87076,OR,2016,ElectricPower->NetInterstateExport,92748.0
87077,OR,2017,ElectricPower->NetInterstateExport,92844.0
87078,OR,2018,ElectricPower->NetInterstateExport,107155.0
87079,OR,2019,ElectricPower->NetInterstateExport,75375.0
87080,PA,2000,ElectricPower->NetInterstateExport,584926.0
87081,PA,2001,ElectricPower->NetInterstateExport,510063.0
87082,PA,2002,ElectricPower->NetInterstateExport,541695.0
87083,PA,2003,ElectricPower->NetInterstateExport,550591.0
87084,PA,2004,ElectricPower->NetInterstateExport,589516.0
87085,PA,2005,ElectricPower->NetInterstateExport,577890.0
87086,PA,2006,ElectricPower->NetInterstateExport,610462.0
87087,PA,2007,ElectricPower->NetInterstateExport,645408.0
87088,PA,2008,ElectricPower->NetInterstateExport,608501.0
87089,PA,2009,ElectricPower->NetInterstateExport,658840.0
87090,PA,2010,ElectricPower->NetInterstateExport,709187.0
87091,PA,2011,ElectricPower->NetInterstateExport,683525.0
87092,PA,2012,ElectricPower->NetInterstateExport,682021.0
87093,PA,2013,ElectricPower->NetInterstateExport,688716.0
87094,PA,2014,ElectricPower->NetInterstateExport,624379.0
87095,PA,2015,ElectricPower->NetInterstateExport,561565.0
87096,PA,2016,ElectricPower->NetInterstateExport,565857.0
87097,PA,2017,ElectricPower->NetInterstateExport,570010.0
87098,PA,2018,ElectricPower->NetInterstateExport,522886.0
87099,PA,2019,ElectricPower->NetInterstateExport,669062.0
87100,RI,2000,ElectricPower->NetInterstateExport,-6832.0
87101,RI,2001,ElectricPower->NetInterstateExport,740.0
87102,RI,2002,ElectricPower->NetInterstateExport,-11054.0
87103,RI,2003,ElectricPower->NetInterstateExport,-31501.0
87104,RI,2004,ElectricPower->NetInterstateExport,-38491.0
87105,RI,2005,ElectricPower->NetInterstateExport,-27198.0
87106,RI,2006,ElectricPower->NetInterstateExport,-25328.0
87107,RI,2007,ElectricPower->NetInterstateExport,-13170.0
87108,RI,2008,ElectricPower->NetInterstateExport,-5182.0
87109,RI,2009,ElectricPower->NetInterstateExport,1599.0
87110,RI,2010,ElectricPower->NetInterstateExport,-2173.0
87111,RI,2011,ElectricPower->NetInterstateExport,8292.0
87112,RI,2012,ElectricPower->NetInterstateExport,-59.0
87113,RI,2013,ElectricPower->NetInterstateExport,-19890.0
87114,RI,2014,ElectricPower->NetInterstateExport,-17635.0
87115,RI,2015,ElectricPower->NetInterstateExport,-11144.0
87116,RI,2016,ElectricPower->NetInterstateExport,-13789.0
87117,RI,2017,ElectricPower->NetInterstateExport,-2376.0
87118,RI,2018,ElectricPower->NetInterstateExport,2309.0
87119,RI,2019,ElectricPower->NetInterstateExport,-3418.0
87120,SC,2000,ElectricPower->NetInterstateExport,78522.0
87121,SC,2001,ElectricPower->NetInterstateExport,70995.0
87122,SC,2002,ElectricPower->NetInterstateExport,109327.0
87123,SC,2003,ElectricPower->NetInterstateExport,88930.0
87124,SC,2004,ElectricPower->NetInterstateExport,92244.0
87125,SC,2005,ElectricPower->NetInterstateExport,132663.0
87126,SC,2006,ElectricPower->NetInterstateExport,103073.0
87127,SC,2007,ElectricPower->NetInterstateExport,144997.0
87128,SC,2008,ElectricPower->NetInterstateExport,134108.0
87129,SC,2009,ElectricPower->NetInterstateExport,176676.0
87130,SC,2010,ElectricPower->NetInterstateExport,149662.0
87131,SC,2011,ElectricPower->NetInterstateExport,157138.0
87132,SC,2012,ElectricPower->NetInterstateExport,120875.0
87133,SC,2013,ElectricPower->NetInterstateExport,97244.0
87134,SC,2014,ElectricPower->NetInterstateExport,85437.0
87135,SC,2015,ElectricPower->NetInterstateExport,82728.0
87136,SC,2016,ElectricPower->NetInterstateExport,106969.0
87137,SC,2017,ElectricPower->NetInterstateExport,79789.0
87138,SC,2018,ElectricPower->NetInterstateExport,114466.0
87139,SC,2019,ElectricPower->NetInterstateExport,139652.0
87140,SD,2000,ElectricPower->NetInterstateExport,4914.0
87141,SD,2001,ElectricPower->NetInterstateExport,-23033.0
87142,SD,2002,ElectricPower->NetInterstateExport,-23802.0
87143,SD,2003,ElectricPower->NetInterstateExport,-23096.0
87144,SD,2004,ElectricPower->NetInterstateExport,-30191.0
87145,SD,2005,ElectricPower->NetInterstateExport,-46831.0
87146,SD,2006,ElectricPower->NetInterstateExport,-42987.0
87147,SD,2007,ElectricPower->NetInterstateExport,-56472.0
87148,SD,2008,ElectricPower->NetInterstateExport,-50228.0
87149,SD,2009,ElectricPower->NetInterstateExport,-38032.0
87150,SD,2010,ElectricPower->NetInterstateExport,-22120.0
87151,SD,2011,ElectricPower->NetInterstateExport,-4972.0
87152,SD,2012,ElectricPower->NetInterstateExport,-11244.0
87153,SD,2013,ElectricPower->NetInterstateExport,-30226.0
87154,SD,2014,ElectricPower->NetInterstateExport,-22280.0
87155,SD,2015,ElectricPower->NetInterstateExport,-33068.0
87156,SD,2016,ElectricPower->NetInterstateExport,-13992.0
87157,SD,2017,ElectricPower->NetInterstateExport,-21480.0
87158,SD,2018,ElectricPower->NetInterstateExport,-9734.0
87159,SD,2019,ElectricPower->NetInterstateExport,8776.0
87160,TN,2000,ElectricPower->NetInterstateExport,-124750.0
87161,TN,2001,ElectricPower->NetInterstateExport,-109110.0
87162,TN,2002,ElectricPower->NetInterstateExport,-141529.0
87163,TN,2003,ElectricPower->NetInterstateExport,-173699.0
87164,TN,2004,ElectricPower->NetInterstateExport,-152241.0
87165,TN,2005,ElectricPower->NetInterstateExport,-198300.0
87166,TN,2006,ElectricPower->NetInterstateExport,-230261.0
87167,TN,2007,ElectricPower->NetInterstateExport,-241338.0
87168,TN,2008,ElectricPower->NetInterstateExport,-254349.0
87169,TN,2009,ElectricPower->NetInterstateExport,-256334.0
87170,TN,2010,ElectricPower->NetInterstateExport,-324304.0
87171,TN,2011,ElectricPower->NetInterstateExport,-301730.0
87172,TN,2012,ElectricPower->NetInterstateExport,-286765.0
87173,TN,2013,ElectricPower->NetInterstateExport,-272054.0
87174,TN,2014,ElectricPower->NetInterstateExport,-305869.0
87175,TN,2015,ElectricPower->NetInterstateExport,-339374.0
87176,TN,2016,ElectricPower->NetInterstateExport,-306488.0
87177,TN,2017,ElectricPower->NetInterstateExport,-267204.0
87178,TN,2018,ElectricPower->NetInterstateExport,-296866.0
87179,TN,2019,ElectricPower->NetInterstateExport,-253879.0
87180,TX,2000,ElectricPower->NetInterstateExport,216924.0
87181,TX,2001,ElectricPower->NetInterstateExport,207663.0
87182,TX,2002,ElectricPower->NetInterstateExport,173544.0
87183,TX,2003,ElectricPower->NetInterstateExport,196715.0
87184,TX,2004,ElectricPower->NetInterstateExport,297576.0
87185,TX,2005,ElectricPower->NetInterstateExport,235832.0
87186,TX,2006,ElectricPower->NetInterstateExport,187238.0
87187,TX,2007,ElectricPower->NetInterstateExport,52715.0
87188,TX,2008,ElectricPower->NetInterstateExport,17399.0
87189,TX,2009,ElectricPower->NetInterstateExport,-56858.0
87190,TX,2010,ElectricPower->NetInterstateExport,-62305.0
87191,TX,2011,ElectricPower->NetInterstateExport,-134.0
87192,TX,2012,ElectricPower->NetInterstateExport,41966.0
87193,TX,2013,ElectricPower->NetInterstateExport,-94265.0
87194,TX,2014,ElectricPower->NetInterstateExport,-130633.0
87195,TX,2015,ElectricPower->NetInterstateExport,-45176.0
87196,TX,2016,ElectricPower->NetInterstateExport,-84511.0
87197,TX,2017,ElectricPower->NetInterstateExport,-145561.0
87198,TX,2018,ElectricPower->NetInterstateExport,-51055.0
87199,TX,2019,ElectricPower->NetInterstateExport,-111497.0
87200,US,2000,ElectricPower->NetInterstateExport,0.0
87201,US,2001,ElectricPower->NetInterstateExport,0.0
87202,US,2002,ElectricPower->NetInterstateExport,0.0
87203,US,2003,ElectricPower->NetInterstateExport,0.0
87204,US,2004,ElectricPower->NetInterstateExport,0.0
87205,US,2005,ElectricPower->NetInterstateExport,0.0
87206,US,2006,ElectricPower->NetInterstateExport,0.0
87207,US,2007,ElectricPower->NetInterstateExport,0.0
87208,US,2008,ElectricPower->NetInterstateExport,0.0
87209,US,2009,ElectricPower->NetInterstateExport,0.0
87210,US,2010,ElectricPower->NetInterstateExport,0.0
87211,US,2011,ElectricPower->NetInterstateExport,0.0
87212,US,2012,ElectricPower->NetInterstateExport,0.0
87213,US,2013,ElectricPower->NetInterstateExport,0.0
87214,US,2014,ElectricPower->NetInterstateExport,0.0
87215,US,2015,ElectricPower->NetInterstateExport,0.0
87216,US,2016,ElectricPower->NetInterstateExport,0.0
87217,US,2017,ElectricPower->NetInterstateExport,0.0
87218,US,2018,ElectricPower->NetInterstateExport,0.0
87219,US,2019,ElectricPower->NetInterstateExport,0.0
87220,UT,2000,ElectricPower->NetInterstateExport,116137.0
87221,UT,2001,ElectricPower->NetInterstateExport,110529.0
87222,UT,2002,ElectricPower->NetInterstateExport,118596.0
87223,UT,2003,ElectricPower->NetInterstateExport,125103.0
87224,UT,2004,ElectricPower->NetInterstateExport,116672.0
87225,UT,2005,ElectricPower->NetInterstateExport,115665.0
87226,UT,2006,ElectricPower->NetInterstateExport,126996.0
87227,UT,2007,ElectricPower->NetInterstateExport,155082.0
87228,UT,2008,ElectricPower->NetInterstateExport,162078.0
87229,UT,2009,ElectricPower->NetInterstateExport,131529.0
87230,UT,2010,ElectricPower->NetInterstateExport,114131.0
87231,UT,2011,ElectricPower->NetInterstateExport,95524.0
87232,UT,2012,ElectricPower->NetInterstateExport,67079.0
87233,UT,2013,ElectricPower->NetInterstateExport,90237.0
87234,UT,2014,ElectricPower->NetInterstateExport,106554.0
87235,UT,2015,ElectricPower->NetInterstateExport,86905.0
87236,UT,2016,ElectricPower->NetInterstateExport,46883.0
87237,UT,2017,ElectricPower->NetInterstateExport,39687.0
87238,UT,2018,ElectricPower->NetInterstateExport,56343.0
87239,UT,2019,ElectricPower->NetInterstateExport,55522.0
87240,VA,2000,ElectricPower->NetInterstateExport,-339334.0
87241,VA,2001,ElectricPower->NetInterstateExport,-350245.0
87242,VA,2002,ElectricPower->NetInterstateExport,-398071.0
87243,VA,2003,ElectricPower->NetInterstateExport,-402188.0
87244,VA,2004,ElectricPower->NetInterstateExport,-420266.0
87245,VA,2005,ElectricPower->NetInterstateExport,-449586.0
87246,VA,2006,ElectricPower->NetInterstateExport,-483975.0
87247,VA,2007,ElectricPower->NetInterstateExport,-473406.0
87248,VA,2008,ElectricPower->NetInterstateExport,-515349.0
87249,VA,2009,ElectricPower->NetInterstateExport,-512502.0
87250,VA,2010,ElectricPower->NetInterstateExport,-533641.0
87251,VA,2011,ElectricPower->NetInterstateExport,-551576.0
87252,VA,2012,ElectricPower->NetInterstateExport,-479660.0
87253,VA,2013,ElectricPower->NetInterstateExport,-448782.0
87254,VA,2014,ElectricPower->NetInterstateExport,-451479.0
87255,VA,2015,ElectricPower->NetInterstateExport,-382053.0
87256,VA,2016,ElectricPower->NetInterstateExport,-299267.0
87257,VA,2017,ElectricPower->NetInterstateExport,-308410.0
87258,VA,2018,ElectricPower->NetInterstateExport,-321283.0
87259,VA,2019,ElectricPower->NetInterstateExport,-303201.0
87260,VT,2000,ElectricPower->NetInterstateExport,32318.0
87261,VT,2001,ElectricPower->NetInterstateExport,19448.0
87262,VT,2002,ElectricPower->NetInterstateExport,15577.0
87263,VT,2003,ElectricPower->NetInterstateExport,20112.0
87264,VT,2004,ElectricPower->NetInterstateExport,10282.0
87265,VT,2005,ElectricPower->NetInterstateExport,12006.0
87266,VT,2006,ElectricPower->NetInterstateExport,28526.0
87267,VT,2007,ElectricPower->NetInterstateExport,17701.0
87268,VT,2008,ElectricPower->NetInterstateExport,28231.0
87269,VT,2009,ElectricPower->NetInterstateExport,35507.0
87270,VT,2010,ElectricPower->NetInterstateExport,27396.0
87271,VT,2011,ElectricPower->NetInterstateExport,30023.0
87272,VT,2012,ElectricPower->NetInterstateExport,74638.0
87273,VT,2013,ElectricPower->NetInterstateExport,77873.0
87274,VT,2014,ElectricPower->NetInterstateExport,76854.0
87275,VT,2015,ElectricPower->NetInterstateExport,31917.0
87276,VT,2016,ElectricPower->NetInterstateExport,23943.0
87277,VT,2017,ElectricPower->NetInterstateExport,31560.0
87278,VT,2018,ElectricPower->NetInterstateExport,28815.0
87279,VT,2019,ElectricPower->NetInterstateExport,46898.0
87280,WA,2000,ElectricPower->NetInterstateExport,-11909.0
87281,WA,2001,ElectricPower->NetInterstateExport,-109192.0
87282,WA,2002,ElectricPower->NetInterstateExport,185385.0
87283,WA,2003,ElectricPower->NetInterstateExport,123864.0
87284,WA,2004,ElectricPower->NetInterstateExport,85098.0
87285,WA,2005,ElectricPower->NetInterstateExport,66239.0
87286,WA,2006,ElectricPower->NetInterstateExport,56438.0
87287,WA,2007,ElectricPower->NetInterstateExport,114082.0
87288,WA,2008,ElectricPower->NetInterstateExport,96706.0
87289,WA,2009,ElectricPower->NetInterstateExport,6866.0
87290,WA,2010,ElectricPower->NetInterstateExport,-13428.0
87291,WA,2011,ElectricPower->NetInterstateExport,79271.0
87292,WA,2012,ElectricPower->NetInterstateExport,114513.0
87293,WA,2013,ElectricPower->NetInterstateExport,76712.0
87294,WA,2014,ElectricPower->NetInterstateExport,101942.0
87295,WA,2015,ElectricPower->NetInterstateExport,90456.0
87296,WA,2016,ElectricPower->NetInterstateExport,173076.0
87297,WA,2017,ElectricPower->NetInterstateExport,159248.0
87298,WA,2018,ElectricPower->NetInterstateExport,163168.0
87299,WA,2019,ElectricPower->NetInterstateExport,53438.0
87300,WI,2000,ElectricPower->NetInterstateExport,-145484.0
87301,WI,2001,ElectricPower->NetInterstateExport,-143951.0
87302,WI,2002,ElectricPower->NetInterstateExport,-172922.0
87303,WI,2003,ElectricPower->NetInterstateExport,-157249.0
87304,WI,2004,ElectricPower->NetInterstateExport,-169044.0
87305,WI,2005,ElectricPower->NetInterstateExport,-175808.0
87306,WI,2006,ElectricPower->NetInterstateExport,-170063.0
87307,WI,2007,ElectricPower->NetInterstateExport,-171478.0
87308,WI,2008,ElectricPower->NetInterstateExport,-153749.0
87309,WI,2009,ElectricPower->NetInterstateExport,-140437.0
87310,WI,2010,ElectricPower->NetInterstateExport,-121040.0
87311,WI,2011,ElectricPower->NetInterstateExport,-127309.0
87312,WI,2012,ElectricPower->NetInterstateExport,-124778.0
87313,WI,2013,ElectricPower->NetInterstateExport,-103248.0
87314,WI,2014,ElectricPower->NetInterstateExport,-155199.0
87315,WI,2015,ElectricPower->NetInterstateExport,-89165.0
87316,WI,2016,ElectricPower->NetInterstateExport,-111398.0
87317,WI,2017,ElectricPower->NetInterstateExport,-100720.0
87318,WI,2018,ElectricPower->NetInterstateExport,-109992.0
87319,WI,2019,ElectricPower->NetInterstateExport,-118497.0
87320,WV,2000,ElectricPower->NetInterstateExport,622651.0
87321,WV,2001,ElectricPower->NetInterstateExport,519433.0
87322,WV,2002,ElectricPower->NetInterstateExport,638389.0
87323,WV,2003,ElectricPower->NetInterstateExport,634752.0
87324,WV,2004,ElectricPower->NetInterstateExport,582698.0
87325,WV,2005,ElectricPower->NetInterstateExport,607635.0
87326,WV,2006,ElectricPower->NetInterstateExport,590115.0
87327,WV,2007,ElectricPower->NetInterstateExport,580227.0
87328,WV,2008,ElectricPower->NetInterstateExport,554284.0
87329,WV,2009,ElectricPower->NetInterstateExport,398083.0
87330,WV,2010,ElectricPower->NetInterstateExport,474800.0
87331,WV,2011,ElectricPower->NetInterstateExport,462929.0
87332,WV,2012,ElectricPower->NetInterstateExport,412271.0
87333,WV,2013,ElectricPower->NetInterstateExport,429548.0
87334,WV,2014,ElectricPower->NetInterstateExport,466229.0
87335,WV,2015,ElectricPower->NetInterstateExport,388761.0
87336,WV,2016,ElectricPower->NetInterstateExport,426356.0
87337,WV,2017,ElectricPower->NetInterstateExport,398778.0
87338,WV,2018,ElectricPower->NetInterstateExport,324049.0
87339,WV,2019,ElectricPower->NetInterstateExport,291548.0
87340,WY,2000,ElectricPower->NetInterstateExport,345069.0
87341,WY,2001,ElectricPower->NetInterstateExport,336917.0
87342,WY,2002,ElectricPower->NetInterstateExport,321709.0
87343,WY,2003,ElectricPower->NetInterstateExport,324054.0
87344,WY,2004,ElectricPower->NetInterstateExport,328679.0
87345,WY,2005,ElectricPower->NetInterstateExport,321211.0
87346,WY,2006,ElectricPower->NetInterstateExport,310486.0
87347,WY,2007,ElectricPower->NetInterstateExport,305506.0
87348,WY,2008,ElectricPower->NetInterstateExport,301169.0
87349,WY,2009,ElectricPower->NetInterstateExport,295805.0
87350,WY,2010,ElectricPower->NetInterstateExport,310659.0
87351,WY,2011,ElectricPower->NetInterstateExport,302532.0
87352,WY,2012,ElectricPower->NetInterstateExport,325961.0
87353,WY,2013,ElectricPower->NetInterstateExport,354996.0
87354,WY,2014,ElectricPower->NetInterstateExport,323747.0
87355,WY,2015,ElectricPower->NetInterstateExport,318978.0
87356,WY,2016,ElectricPower->NetInterstateExport,297805.0
87357,WY,2017,ElectricPower->NetInterstateExport,297161.0
87358,WY,2018,ElectricPower->NetInterstateExport,289472.0
87359,WY,2019,ElectricPower->NetInterstateExport,249419.0
87360,AK,2000,BiodieselSum,0.0
87361,AK,2001,BiodieselSum,7.0
87362,AK,2002,BiodieselSum,12.0
87363,AK,2003,BiodieselSum,10.0
87364,AK,2004,BiodieselSum,19.0
87365,AK,2005,BiodieselSum,64.0
87366,AK,2006,BiodieselSum,184.0
87367,AK,2007,BiodieselSum,249.0
87368,AK,2008,BiodieselSum,214.0
87369,AK,2009,BiodieselSum,227.0
87370,AK,2010,BiodieselSum,183.0
87371,AK,2011,BiodieselSum,624.0
87372,AK,2012,BiodieselSum,35.0
87373,AK,2013,BiodieselSum,302.0
87374,AK,2014,BiodieselSum,917.0
87375,AK,2015,BiodieselSum,42.0
87376,AK,2016,BiodieselSum,1133.0
87377,AK,2017,BiodieselSum,858.0
87378,AK,2018,BiodieselSum,858.0
87379,AK,2019,BiodieselSum,858.0
87380,AL,2000,BiodieselSum,0.0
87381,AL,2001,BiodieselSum,25.0
87382,AL,2002,BiodieselSum,39.0
87383,AL,2003,BiodieselSum,32.0
87384,AL,2004,BiodieselSum,64.0
87385,AL,2005,BiodieselSum,218.0
87386,AL,2006,BiodieselSum,626.0
87387,AL,2007,BiodieselSum,856.0
87388,AL,2008,BiodieselSum,737.0
87389,AL,2009,BiodieselSum,773.0
87390,AL,2010,BiodieselSum,624.0
87391,AL,2011,BiodieselSum,2127.0
87392,AL,2012,BiodieselSum,2630.0
87393,AL,2013,BiodieselSum,4484.0
87394,AL,2014,BiodieselSum,3386.0
87395,AL,2015,BiodieselSum,4283.0
87396,AL,2016,BiodieselSum,7051.0
87397,AL,2017,BiodieselSum,5844.0
87398,AL,2018,BiodieselSum,5807.0
87399,AL,2019,BiodieselSum,5225.0
87400,AR,2000,BiodieselSum,0.0
87401,AR,2001,BiodieselSum,21.0
87402,AR,2002,BiodieselSum,34.0
87403,AR,2003,BiodieselSum,28.0
87404,AR,2004,BiodieselSum,56.0
87405,AR,2005,BiodieselSum,191.0
87406,AR,2006,BiodieselSum,553.0
87407,AR,2007,BiodieselSum,746.0
87408,AR,2008,BiodieselSum,649.0
87409,AR,2009,BiodieselSum,686.0
87410,AR,2010,BiodieselSum,552.0
87411,AR,2011,BiodieselSum,1886.0
87412,AR,2012,BiodieselSum,2086.0
87413,AR,2013,BiodieselSum,3916.0
87414,AR,2014,BiodieselSum,2908.0
87415,AR,2015,BiodieselSum,3251.0
87416,AR,2016,BiodieselSum,4783.0
87417,AR,2017,BiodieselSum,4114.0
87418,AR,2018,BiodieselSum,4634.0
87419,AR,2019,BiodieselSum,4113.0
87420,AZ,2000,BiodieselSum,0.0
87421,AZ,2001,BiodieselSum,13.0
87422,AZ,2002,BiodieselSum,21.0
87423,AZ,2003,BiodieselSum,17.0
87424,AZ,2004,BiodieselSum,34.0
87425,AZ,2005,BiodieselSum,114.0
87426,AZ,2006,BiodieselSum,328.0
87427,AZ,2007,BiodieselSum,445.0
87428,AZ,2008,BiodieselSum,387.0
87429,AZ,2009,BiodieselSum,407.0
87430,AZ,2010,BiodieselSum,327.0
87431,AZ,2011,BiodieselSum,1113.0
87432,AZ,2012,BiodieselSum,65.0
87433,AZ,2013,BiodieselSum,604.0
87434,AZ,2014,BiodieselSum,1794.0
87435,AZ,2015,BiodieselSum,75.0
87436,AZ,2016,BiodieselSum,2624.0
87437,AZ,2017,BiodieselSum,2208.0
87438,AZ,2018,BiodieselSum,2208.0
87439,AZ,2019,BiodieselSum,2208.0
87440,CA,2000,BiodieselSum,0.0
87441,CA,2001,BiodieselSum,19.0
87442,CA,2002,BiodieselSum,31.0
87443,CA,2003,BiodieselSum,25.0
87444,CA,2004,BiodieselSum,50.0
87445,CA,2005,BiodieselSum,169.0
87446,CA,2006,BiodieselSum,476.0
87447,CA,2007,BiodieselSum,645.0
87448,CA,2008,BiodieselSum,556.0
87449,CA,2009,BiodieselSum,587.0
87450,CA,2010,BiodieselSum,473.0
87451,CA,2011,BiodieselSum,1617.0
87452,CA,2012,BiodieselSum,2569.0
87453,CA,2013,BiodieselSum,7687.0
87454,CA,2014,BiodieselSum,8566.0
87455,CA,2015,BiodieselSum,16189.0
87456,CA,2016,BiodieselSum,20923.0
87457,CA,2017,BiodieselSum,21766.0
87458,CA,2018,BiodieselSum,23620.0
87459,CA,2019,BiodieselSum,27080.0
87460,CO,2000,BiodieselSum,0.0
87461,CO,2001,BiodieselSum,3.0
87462,CO,2002,BiodieselSum,4.0
87463,CO,2003,BiodieselSum,4.0
87464,CO,2004,BiodieselSum,7.0
87465,CO,2005,BiodieselSum,36.0
87466,CO,2006,BiodieselSum,90.0
87467,CO,2007,BiodieselSum,120.0
87468,CO,2008,BiodieselSum,82.0
87469,CO,2009,BiodieselSum,86.0
87470,CO,2010,BiodieselSum,70.0
87471,CO,2011,BiodieselSum,238.0
87472,CO,2012,BiodieselSum,450.0
87473,CO,2013,BiodieselSum,301.0
87474,CO,2014,BiodieselSum,632.0
87475,CO,2015,BiodieselSum,287.0
87476,CO,2016,BiodieselSum,1013.0
87477,CO,2017,BiodieselSum,715.0
87478,CO,2018,BiodieselSum,865.0
87479,CO,2019,BiodieselSum,1532.0
87480,CT,2000,BiodieselSum,0.0
87481,CT,2001,BiodieselSum,4.0
87482,CT,2002,BiodieselSum,6.0
87483,CT,2003,BiodieselSum,5.0
87484,CT,2004,BiodieselSum,10.0
87485,CT,2005,BiodieselSum,35.0
87486,CT,2006,BiodieselSum,101.0
87487,CT,2007,BiodieselSum,137.0
87488,CT,2008,BiodieselSum,117.0
87489,CT,2009,BiodieselSum,124.0
87490,CT,2010,BiodieselSum,100.0
87491,CT,2011,BiodieselSum,341.0
87492,CT,2012,BiodieselSum,279.0
87493,CT,2013,BiodieselSum,1396.0
87494,CT,2014,BiodieselSum,1267.0
87495,CT,2015,BiodieselSum,1516.0
87496,CT,2016,BiodieselSum,2235.0
87497,CT,2017,BiodieselSum,2344.0
87498,CT,2018,BiodieselSum,1407.0
87499,CT,2019,BiodieselSum,1089.0
87500,DC,2000,BiodieselSum,0.0
87501,DC,2001,BiodieselSum,0.0
87502,DC,2002,BiodieselSum,0.0
87503,DC,2003,BiodieselSum,0.0
87504,DC,2004,BiodieselSum,0.0
87505,DC,2005,BiodieselSum,1.0
87506,DC,2006,BiodieselSum,4.0
87507,DC,2007,BiodieselSum,6.0
87508,DC,2008,BiodieselSum,5.0
87509,DC,2009,BiodieselSum,5.0
87510,DC,2010,BiodieselSum,4.0
87511,DC,2011,BiodieselSum,14.0
87512,DC,2012,BiodieselSum,11.0
87513,DC,2013,BiodieselSum,44.0
87514,DC,2014,BiodieselSum,42.0
87515,DC,2015,BiodieselSum,50.0
87516,DC,2016,BiodieselSum,66.0
87517,DC,2017,BiodieselSum,45.0
87518,DC,2018,BiodieselSum,29.0
87519,DC,2019,BiodieselSum,28.0
87520,DE,2000,BiodieselSum,0.0
87521,DE,2001,BiodieselSum,0.0
87522,DE,2002,BiodieselSum,1.0
87523,DE,2003,BiodieselSum,1.0
87524,DE,2004,BiodieselSum,1.0
87525,DE,2005,BiodieselSum,4.0
87526,DE,2006,BiodieselSum,12.0
87527,DE,2007,BiodieselSum,17.0
87528,DE,2008,BiodieselSum,14.0
87529,DE,2009,BiodieselSum,15.0
87530,DE,2010,BiodieselSum,12.0
87531,DE,2011,BiodieselSum,41.0
