,StateCode,Year,Attribute,Data
39176,NY,2016,ElectricPower->Transportation,9402.0
39177,NY,2017,ElectricPower->Transportation,9440.0
39178,NY,2018,ElectricPower->Transportation,10080.0
39179,NY,2019,ElectricPower->Transportation,9622.0
39180,OH,2000,ElectricPower->Transportation,179.0
39181,OH,2001,ElectricPower->Transportation,148.0
39182,OH,2002,ElectricPower->Transportation,146.0
39183,OH,2003,ElectricPower->Transportation,153.0
39184,OH,2004,ElectricPower->Transportation,168.0
39185,OH,2005,ElectricPower->Transportation,164.0
39186,OH,2006,ElectricPower->Transportation,149.0
39187,OH,2007,ElectricPower->Transportation,162.0
39188,OH,2008,ElectricPower->Transportation,162.0
39189,OH,2009,ElectricPower->Transportation,133.0
39190,OH,2010,ElectricPower->Transportation,123.0
39191,OH,2011,ElectricPower->Transportation,116.0
39192,OH,2012,ElectricPower->Transportation,116.0
39193,OH,2013,ElectricPower->Transportation,150.0
39194,OH,2014,ElectricPower->Transportation,142.0
39195,OH,2015,ElectricPower->Transportation,135.0
39196,OH,2016,ElectricPower->Transportation,139.0
39197,OH,2017,ElectricPower->Transportation,134.0
39198,OH,2018,ElectricPower->Transportation,123.0
39199,OH,2019,ElectricPower->Transportation,129.0
39200,OK,2000,ElectricPower->Transportation,0.0
39201,OK,2001,ElectricPower->Transportation,0.0
39202,OK,2002,ElectricPower->Transportation,0.0
39203,OK,2003,ElectricPower->Transportation,0.0
39204,OK,2004,ElectricPower->Transportation,0.0
39205,OK,2005,ElectricPower->Transportation,0.0
39206,OK,2006,ElectricPower->Transportation,0.0
39207,OK,2007,ElectricPower->Transportation,0.0
39208,OK,2008,ElectricPower->Transportation,0.0
39209,OK,2009,ElectricPower->Transportation,0.0
39210,OK,2010,ElectricPower->Transportation,0.0
39211,OK,2011,ElectricPower->Transportation,0.0
39212,OK,2012,ElectricPower->Transportation,0.0
39213,OK,2013,ElectricPower->Transportation,0.0
39214,OK,2014,ElectricPower->Transportation,0.0
39215,OK,2015,ElectricPower->Transportation,0.0
39216,OK,2016,ElectricPower->Transportation,0.0
39217,OK,2017,ElectricPower->Transportation,0.0
39218,OK,2018,ElectricPower->Transportation,0.0
39219,OK,2019,ElectricPower->Transportation,0.0
39220,OR,2000,ElectricPower->Transportation,120.0
39221,OR,2001,ElectricPower->Transportation,116.0
39222,OR,2002,ElectricPower->Transportation,122.0
39223,OR,2003,ElectricPower->Transportation,52.0
39224,OR,2004,ElectricPower->Transportation,53.0
39225,OR,2005,ElectricPower->Transportation,58.0
39226,OR,2006,ElectricPower->Transportation,62.0
39227,OR,2007,ElectricPower->Transportation,63.0
39228,OR,2008,ElectricPower->Transportation,65.0
39229,OR,2009,ElectricPower->Transportation,81.0
39230,OR,2010,ElectricPower->Transportation,86.0
39231,OR,2011,ElectricPower->Transportation,85.0
39232,OR,2012,ElectricPower->Transportation,85.0
39233,OR,2013,ElectricPower->Transportation,77.0
39234,OR,2014,ElectricPower->Transportation,80.0
39235,OR,2015,ElectricPower->Transportation,82.0
39236,OR,2016,ElectricPower->Transportation,82.0
39237,OR,2017,ElectricPower->Transportation,86.0
39238,OR,2018,ElectricPower->Transportation,89.0
39239,OR,2019,ElectricPower->Transportation,92.0
39240,PA,2000,ElectricPower->Transportation,1367.0
39241,PA,2001,ElectricPower->Transportation,1407.0
39242,PA,2002,ElectricPower->Transportation,1373.0
39243,PA,2003,ElectricPower->Transportation,2480.0
39244,PA,2004,ElectricPower->Transportation,2810.0
39245,PA,2005,ElectricPower->Transportation,3001.0
39246,PA,2006,ElectricPower->Transportation,2785.0
39247,PA,2007,ElectricPower->Transportation,2988.0
39248,PA,2008,ElectricPower->Transportation,2945.0
39249,PA,2009,ElectricPower->Transportation,2998.0
39250,PA,2010,ElectricPower->Transportation,3027.0
39251,PA,2011,ElectricPower->Transportation,2867.0
39252,PA,2012,ElectricPower->Transportation,2986.0
39253,PA,2013,ElectricPower->Transportation,2777.0
39254,PA,2014,ElectricPower->Transportation,2821.0
39255,PA,2015,ElectricPower->Transportation,2647.0
39256,PA,2016,ElectricPower->Transportation,2686.0
39257,PA,2017,ElectricPower->Transportation,2575.0
39258,PA,2018,ElectricPower->Transportation,2400.0
39259,PA,2019,ElectricPower->Transportation,2111.0
39260,RI,2000,ElectricPower->Transportation,0.0
39261,RI,2001,ElectricPower->Transportation,0.0
39262,RI,2002,ElectricPower->Transportation,0.0
39263,RI,2003,ElectricPower->Transportation,0.0
39264,RI,2004,ElectricPower->Transportation,0.0
39265,RI,2005,ElectricPower->Transportation,0.0
39266,RI,2006,ElectricPower->Transportation,0.0
39267,RI,2007,ElectricPower->Transportation,0.0
39268,RI,2008,ElectricPower->Transportation,0.0
39269,RI,2009,ElectricPower->Transportation,0.0
39270,RI,2010,ElectricPower->Transportation,93.0
39271,RI,2011,ElectricPower->Transportation,92.0
39272,RI,2012,ElectricPower->Transportation,81.0
39273,RI,2013,ElectricPower->Transportation,90.0
39274,RI,2014,ElectricPower->Transportation,95.0
39275,RI,2015,ElectricPower->Transportation,88.0
39276,RI,2016,ElectricPower->Transportation,92.0
39277,RI,2017,ElectricPower->Transportation,94.0
39278,RI,2018,ElectricPower->Transportation,92.0
39279,RI,2019,ElectricPower->Transportation,92.0
39280,SC,2000,ElectricPower->Transportation,0.0
39281,SC,2001,ElectricPower->Transportation,0.0
39282,SC,2002,ElectricPower->Transportation,0.0
39283,SC,2003,ElectricPower->Transportation,0.0
39284,SC,2004,ElectricPower->Transportation,0.0
39285,SC,2005,ElectricPower->Transportation,0.0
39286,SC,2006,ElectricPower->Transportation,0.0
39287,SC,2007,ElectricPower->Transportation,0.0
39288,SC,2008,ElectricPower->Transportation,0.0
39289,SC,2009,ElectricPower->Transportation,0.0
39290,SC,2010,ElectricPower->Transportation,0.0
39291,SC,2011,ElectricPower->Transportation,0.0
39292,SC,2012,ElectricPower->Transportation,0.0
39293,SC,2013,ElectricPower->Transportation,0.0
39294,SC,2014,ElectricPower->Transportation,0.0
39295,SC,2015,ElectricPower->Transportation,0.0
39296,SC,2016,ElectricPower->Transportation,0.0
39297,SC,2017,ElectricPower->Transportation,0.0
39298,SC,2018,ElectricPower->Transportation,0.0
39299,SC,2019,ElectricPower->Transportation,0.0
39300,SD,2000,ElectricPower->Transportation,0.0
39301,SD,2001,ElectricPower->Transportation,0.0
39302,SD,2002,ElectricPower->Transportation,0.0
39303,SD,2003,ElectricPower->Transportation,0.0
39304,SD,2004,ElectricPower->Transportation,0.0
39305,SD,2005,ElectricPower->Transportation,0.0
39306,SD,2006,ElectricPower->Transportation,0.0
39307,SD,2007,ElectricPower->Transportation,0.0
39308,SD,2008,ElectricPower->Transportation,0.0
39309,SD,2009,ElectricPower->Transportation,0.0
39310,SD,2010,ElectricPower->Transportation,0.0
39311,SD,2011,ElectricPower->Transportation,0.0
39312,SD,2012,ElectricPower->Transportation,0.0
39313,SD,2013,ElectricPower->Transportation,0.0
39314,SD,2014,ElectricPower->Transportation,0.0
39315,SD,2015,ElectricPower->Transportation,0.0
39316,SD,2016,ElectricPower->Transportation,0.0
39317,SD,2017,ElectricPower->Transportation,0.0
39318,SD,2018,ElectricPower->Transportation,0.0
39319,SD,2019,ElectricPower->Transportation,0.0
39320,TN,2000,ElectricPower->Transportation,7.0
39321,TN,2001,ElectricPower->Transportation,7.0
39322,TN,2002,ElectricPower->Transportation,6.0
39323,TN,2003,ElectricPower->Transportation,6.0
39324,TN,2004,ElectricPower->Transportation,4.0
39325,TN,2005,ElectricPower->Transportation,4.0
39326,TN,2006,ElectricPower->Transportation,5.0
39327,TN,2007,ElectricPower->Transportation,5.0
39328,TN,2008,ElectricPower->Transportation,7.0
39329,TN,2009,ElectricPower->Transportation,6.0
39330,TN,2010,ElectricPower->Transportation,6.0
39331,TN,2011,ElectricPower->Transportation,6.0
39332,TN,2012,ElectricPower->Transportation,6.0
39333,TN,2013,ElectricPower->Transportation,6.0
39334,TN,2014,ElectricPower->Transportation,4.0
39335,TN,2015,ElectricPower->Transportation,0.0
39336,TN,2016,ElectricPower->Transportation,0.0
39337,TN,2017,ElectricPower->Transportation,0.0
39338,TN,2018,ElectricPower->Transportation,0.0
39339,TN,2019,ElectricPower->Transportation,0.0
39340,TX,2000,ElectricPower->Transportation,104.0
39341,TX,2001,ElectricPower->Transportation,116.0
39342,TX,2002,ElectricPower->Transportation,151.0
39343,TX,2003,ElectricPower->Transportation,307.0
39344,TX,2004,ElectricPower->Transportation,278.0
39345,TX,2005,ElectricPower->Transportation,241.0
39346,TX,2006,ElectricPower->Transportation,211.0
39347,TX,2007,ElectricPower->Transportation,229.0
39348,TX,2008,ElectricPower->Transportation,234.0
39349,TX,2009,ElectricPower->Transportation,242.0
39350,TX,2010,ElectricPower->Transportation,254.0
39351,TX,2011,ElectricPower->Transportation,233.0
39352,TX,2012,ElectricPower->Transportation,239.0
39353,TX,2013,ElectricPower->Transportation,207.0
39354,TX,2014,ElectricPower->Transportation,589.0
39355,TX,2015,ElectricPower->Transportation,613.0
39356,TX,2016,ElectricPower->Transportation,620.0
39357,TX,2017,ElectricPower->Transportation,622.0
39358,TX,2018,ElectricPower->Transportation,639.0
39359,TX,2019,ElectricPower->Transportation,637.0
39360,US,2000,ElectricPower->Transportation,18362.0
39361,US,2001,ElectricPower->Transportation,18714.0
39362,US,2002,ElectricPower->Transportation,18866.0
39363,US,2003,ElectricPower->Transportation,23482.0
39364,US,2004,ElectricPower->Transportation,24647.0
39365,US,2005,ElectricPower->Transportation,25612.0
39366,US,2006,ElectricPower->Transportation,25104.0
39367,US,2007,ElectricPower->Transportation,27885.0
39368,US,2008,ElectricPower->Transportation,26113.0
39369,US,2009,ElectricPower->Transportation,26504.0
39370,US,2010,ElectricPower->Transportation,26315.0
39371,US,2011,ElectricPower->Transportation,26177.0
39372,US,2012,ElectricPower->Transportation,24976.0
39373,US,2013,ElectricPower->Transportation,26017.0
39374,US,2014,ElectricPower->Transportation,26469.0
39375,US,2015,ElectricPower->Transportation,26056.0
39376,US,2016,ElectricPower->Transportation,25579.0
39377,US,2017,ElectricPower->Transportation,25667.0
39378,US,2018,ElectricPower->Transportation,26152.0
39379,US,2019,ElectricPower->Transportation,26041.0
39380,UT,2000,ElectricPower->Transportation,28.0
39381,UT,2001,ElectricPower->Transportation,35.0
39382,UT,2002,ElectricPower->Transportation,55.0
39383,UT,2003,ElectricPower->Transportation,84.0
39384,UT,2004,ElectricPower->Transportation,87.0
39385,UT,2005,ElectricPower->Transportation,94.0
39386,UT,2006,ElectricPower->Transportation,100.0
39387,UT,2007,ElectricPower->Transportation,116.0
39388,UT,2008,ElectricPower->Transportation,113.0
39389,UT,2009,ElectricPower->Transportation,110.0
39390,UT,2010,ElectricPower->Transportation,115.0
39391,UT,2011,ElectricPower->Transportation,119.0
39392,UT,2012,ElectricPower->Transportation,130.0
39393,UT,2013,ElectricPower->Transportation,185.0
39394,UT,2014,ElectricPower->Transportation,207.0
39395,UT,2015,ElectricPower->Transportation,190.0
39396,UT,2016,ElectricPower->Transportation,193.0
39397,UT,2017,ElectricPower->Transportation,191.0
39398,UT,2018,ElectricPower->Transportation,175.0
39399,UT,2019,ElectricPower->Transportation,177.0
39400,VA,2000,ElectricPower->Transportation,328.0
39401,VA,2001,ElectricPower->Transportation,332.0
39402,VA,2002,ElectricPower->Transportation,331.0
39403,VA,2003,ElectricPower->Transportation,586.0
39404,VA,2004,ElectricPower->Transportation,552.0
39405,VA,2005,ElectricPower->Transportation,558.0
39406,VA,2006,ElectricPower->Transportation,557.0
39407,VA,2007,ElectricPower->Transportation,657.0
39408,VA,2008,ElectricPower->Transportation,662.0
39409,VA,2009,ElectricPower->Transportation,660.0
39410,VA,2010,ElectricPower->Transportation,645.0
39411,VA,2011,ElectricPower->Transportation,640.0
39412,VA,2012,ElectricPower->Transportation,641.0
39413,VA,2013,ElectricPower->Transportation,664.0
39414,VA,2014,ElectricPower->Transportation,689.0
39415,VA,2015,ElectricPower->Transportation,670.0
39416,VA,2016,ElectricPower->Transportation,624.0
39417,VA,2017,ElectricPower->Transportation,607.0
39418,VA,2018,ElectricPower->Transportation,678.0
39419,VA,2019,ElectricPower->Transportation,648.0
39420,VT,2000,ElectricPower->Transportation,0.0
39421,VT,2001,ElectricPower->Transportation,0.0
39422,VT,2002,ElectricPower->Transportation,0.0
39423,VT,2003,ElectricPower->Transportation,0.0
39424,VT,2004,ElectricPower->Transportation,0.0
39425,VT,2005,ElectricPower->Transportation,0.0
39426,VT,2006,ElectricPower->Transportation,0.0
39427,VT,2007,ElectricPower->Transportation,0.0
39428,VT,2008,ElectricPower->Transportation,0.0
39429,VT,2009,ElectricPower->Transportation,0.0
39430,VT,2010,ElectricPower->Transportation,0.0
39431,VT,2011,ElectricPower->Transportation,0.0
39432,VT,2012,ElectricPower->Transportation,0.0
39433,VT,2013,ElectricPower->Transportation,0.0
39434,VT,2014,ElectricPower->Transportation,0.0
39435,VT,2015,ElectricPower->Transportation,0.0
39436,VT,2016,ElectricPower->Transportation,0.0
39437,VT,2017,ElectricPower->Transportation,0.0
39438,VT,2018,ElectricPower->Transportation,0.0
39439,VT,2019,ElectricPower->Transportation,0.0
39440,WA,2000,ElectricPower->Transportation,63.0
39441,WA,2001,ElectricPower->Transportation,66.0
39442,WA,2002,ElectricPower->Transportation,64.0
39443,WA,2003,ElectricPower->Transportation,144.0
39444,WA,2004,ElectricPower->Transportation,142.0
39445,WA,2005,ElectricPower->Transportation,6.0
39446,WA,2006,ElectricPower->Transportation,4.0
39447,WA,2007,ElectricPower->Transportation,5.0
39448,WA,2008,ElectricPower->Transportation,5.0
39449,WA,2009,ElectricPower->Transportation,9.0
39450,WA,2010,ElectricPower->Transportation,24.0
39451,WA,2011,ElectricPower->Transportation,24.0
39452,WA,2012,ElectricPower->Transportation,24.0
39453,WA,2013,ElectricPower->Transportation,20.0
39454,WA,2014,ElectricPower->Transportation,16.0
39455,WA,2015,ElectricPower->Transportation,18.0
39456,WA,2016,ElectricPower->Transportation,21.0
39457,WA,2017,ElectricPower->Transportation,24.0
39458,WA,2018,ElectricPower->Transportation,24.0
39459,WA,2019,ElectricPower->Transportation,337.0
39460,WI,2000,ElectricPower->Transportation,0.0
39461,WI,2001,ElectricPower->Transportation,1.0
39462,WI,2002,ElectricPower->Transportation,1.0
39463,WI,2003,ElectricPower->Transportation,0.0
39464,WI,2004,ElectricPower->Transportation,0.0
39465,WI,2005,ElectricPower->Transportation,0.0
39466,WI,2006,ElectricPower->Transportation,0.0
39467,WI,2007,ElectricPower->Transportation,0.0
39468,WI,2008,ElectricPower->Transportation,0.0
39469,WI,2009,ElectricPower->Transportation,0.0
39470,WI,2010,ElectricPower->Transportation,0.0
39471,WI,2011,ElectricPower->Transportation,0.0
39472,WI,2012,ElectricPower->Transportation,0.0
39473,WI,2013,ElectricPower->Transportation,0.0
39474,WI,2014,ElectricPower->Transportation,0.0
39475,WI,2015,ElectricPower->Transportation,1.0
39476,WI,2016,ElectricPower->Transportation,1.0
39477,WI,2017,ElectricPower->Transportation,1.0
39478,WI,2018,ElectricPower->Transportation,1.0
39479,WI,2019,ElectricPower->Transportation,4.0
39480,WV,2000,ElectricPower->Transportation,0.0
39481,WV,2001,ElectricPower->Transportation,0.0
39482,WV,2002,ElectricPower->Transportation,0.0
39483,WV,2003,ElectricPower->Transportation,0.0
39484,WV,2004,ElectricPower->Transportation,15.0
39485,WV,2005,ElectricPower->Transportation,15.0
39486,WV,2006,ElectricPower->Transportation,15.0
39487,WV,2007,ElectricPower->Transportation,15.0
39488,WV,2008,ElectricPower->Transportation,15.0
39489,WV,2009,ElectricPower->Transportation,14.0
39490,WV,2010,ElectricPower->Transportation,15.0
39491,WV,2011,ElectricPower->Transportation,14.0
39492,WV,2012,ElectricPower->Transportation,14.0
39493,WV,2013,ElectricPower->Transportation,14.0
39494,WV,2014,ElectricPower->Transportation,0.0
39495,WV,2015,ElectricPower->Transportation,0.0
39496,WV,2016,ElectricPower->Transportation,0.0
39497,WV,2017,ElectricPower->Transportation,0.0
39498,WV,2018,ElectricPower->Transportation,0.0
39499,WV,2019,ElectricPower->Transportation,0.0
39500,WY,2000,ElectricPower->Transportation,0.0
39501,WY,2001,ElectricPower->Transportation,0.0
39502,WY,2002,ElectricPower->Transportation,0.0
39503,WY,2003,ElectricPower->Transportation,0.0
39504,WY,2004,ElectricPower->Transportation,0.0
39505,WY,2005,ElectricPower->Transportation,0.0
39506,WY,2006,ElectricPower->Transportation,0.0
39507,WY,2007,ElectricPower->Transportation,0.0
39508,WY,2008,ElectricPower->Transportation,0.0
39509,WY,2009,ElectricPower->Transportation,0.0
39510,WY,2010,ElectricPower->Transportation,0.0
39511,WY,2011,ElectricPower->Transportation,0.0
39512,WY,2012,ElectricPower->Transportation,0.0
39513,WY,2013,ElectricPower->Transportation,0.0
39514,WY,2014,ElectricPower->Transportation,0.0
39515,WY,2015,ElectricPower->Transportation,0.0
39516,WY,2016,ElectricPower->Transportation,0.0
39517,WY,2017,ElectricPower->Transportation,0.0
39518,WY,2018,ElectricPower->Transportation,0.0
39519,WY,2019,ElectricPower->Transportation,0.0
39520,AK,2000,ElectricPower->Residential,6329.0
39521,AK,2001,ElectricPower->Residential,6454.0
39522,AK,2002,ElectricPower->Residential,6593.0
39523,AK,2003,ElectricPower->Residential,6780.0
39524,AK,2004,ElectricPower->Residential,7035.0
39525,AK,2005,ElectricPower->Residential,7034.0
39526,AK,2006,ElectricPower->Residential,7234.0
39527,AK,2007,ElectricPower->Residential,7215.0
39528,AK,2008,ElectricPower->Residential,7267.0
39529,AK,2009,ElectricPower->Residential,7225.0
39530,AK,2010,ElectricPower->Residential,7142.0
39531,AK,2011,ElectricPower->Residential,7283.0
39532,AK,2012,ElectricPower->Residential,7371.0
39533,AK,2013,ElectricPower->Residential,7179.0
39534,AK,2014,ElectricPower->Residential,6973.0
39535,AK,2015,ElectricPower->Residential,6975.0
39536,AK,2016,ElectricPower->Residential,6846.0
39537,AK,2017,ElectricPower->Residential,7030.0
39538,AK,2018,ElectricPower->Residential,6738.0
39539,AK,2019,ElectricPower->Residential,6579.0
39540,AL,2000,ElectricPower->Residential,98116.0
39541,AL,2001,ElectricPower->Residential,94861.0
39542,AL,2002,ElectricPower->Residential,102434.0
39543,AL,2003,ElectricPower->Residential,100369.0
39544,AL,2004,ElectricPower->Residential,102732.0
39545,AL,2005,ElectricPower->Residential,106847.0
39546,AL,2006,ElectricPower->Residential,110129.0
39547,AL,2007,ElectricPower->Residential,111857.0
39548,AL,2008,ElectricPower->Residential,109814.0
39549,AL,2009,ElectricPower->Residential,107442.0
39550,AL,2010,ElectricPower->Residential,121226.0
39551,AL,2011,ElectricPower->Residential,112606.0
39552,AL,2012,ElectricPower->Residential,104517.0
39553,AL,2013,ElectricPower->Residential,107064.0
39554,AL,2014,ElectricPower->Residential,112356.0
39555,AL,2015,ElectricPower->Residential,108872.0
39556,AL,2016,ElectricPower->Residential,109374.0
39557,AL,2017,ElectricPower->Residential,102978.0
39558,AL,2018,ElectricPower->Residential,112870.0
39559,AL,2019,ElectricPower->Residential,110602.0
39560,AR,2000,ElectricPower->Residential,50739.0
39561,AR,2001,ElectricPower->Residential,51535.0
39562,AR,2002,ElectricPower->Residential,52979.0
39563,AR,2003,ElectricPower->Residential,53221.0
39564,AR,2004,ElectricPower->Residential,53293.0
39565,AR,2005,ElectricPower->Residential,58460.0
39566,AR,2006,ElectricPower->Residential,58226.0
39567,AR,2007,ElectricPower->Residential,59418.0
39568,AR,2008,ElectricPower->Residential,59343.0
39569,AR,2009,ElectricPower->Residential,57955.0
39570,AR,2010,ElectricPower->Residential,65616.0
39571,AR,2011,ElectricPower->Residential,64102.0
39572,AR,2012,ElectricPower->Residential,61107.0
39573,AR,2013,ElectricPower->Residential,62164.0
39574,AR,2014,ElectricPower->Residential,62921.0
39575,AR,2015,ElectricPower->Residential,62349.0
39576,AR,2016,ElectricPower->Residential,60680.0
39577,AR,2017,ElectricPower->Residential,58095.0
39578,AR,2018,ElectricPower->Residential,65712.0
39579,AR,2019,ElectricPower->Residential,63915.0
39580,AZ,2000,ElectricPower->Residential,84768.0
39581,AZ,2001,ElectricPower->Residential,89395.0
39582,AZ,2002,ElectricPower->Residential,90120.0
39583,AZ,2003,ElectricPower->Residential,94654.0
39584,AZ,2004,ElectricPower->Residential,98677.0
39585,AZ,2005,ElectricPower->Residential,104215.0
39586,AZ,2006,ElectricPower->Residential,110438.0
39587,AZ,2007,ElectricPower->Residential,117498.0
39588,AZ,2008,ElectricPower->Residential,113402.0
39589,AZ,2009,ElectricPower->Residential,112073.0
39590,AZ,2010,ElectricPower->Residential,110713.0
39591,AZ,2011,ElectricPower->Residential,112866.0
39592,AZ,2012,ElectricPower->Residential,112333.0
39593,AZ,2013,ElectricPower->Residential,112949.0
39594,AZ,2014,ElectricPower->Residential,110365.0
39595,AZ,2015,ElectricPower->Residential,113167.0
39596,AZ,2016,ElectricPower->Residential,114953.0
39597,AZ,2017,ElectricPower->Residential,116865.0
39598,AZ,2018,ElectricPower->Residential,118261.0
39599,AZ,2019,ElectricPower->Residential,118465.0
39600,CA,2000,ElectricPower->Residential,270369.0
39601,CA,2001,ElectricPower->Residential,261590.0
39602,CA,2002,ElectricPower->Residential,263414.0
39603,CA,2003,ElectricPower->Residential,282943.0
39604,CA,2004,ElectricPower->Residential,284429.0
39605,CA,2005,ElectricPower->Residential,292103.0
39606,CA,2006,ElectricPower->Residential,306520.0
39607,CA,2007,ElectricPower->Residential,304209.0
39608,CA,2008,ElectricPower->Residential,311280.0
39609,CA,2009,ElectricPower->Residential,306393.0
39610,CA,2010,ElectricPower->Residential,297721.0
39611,CA,2011,ElectricPower->Residential,301615.0
39612,CA,2012,ElectricPower->Residential,307455.0
39613,CA,2013,ElectricPower->Residential,304493.0
39614,CA,2014,ElectricPower->Residential,304899.0
39615,CA,2015,ElectricPower->Residential,304986.0
39616,CA,2016,ElectricPower->Residential,301317.0
39617,CA,2017,ElectricPower->Residential,307501.0
39618,CA,2018,ElectricPower->Residential,304009.0
39619,CA,2019,ElectricPower->Residential,298632.0
39620,CO,2000,ElectricPower->Residential,47867.0
39621,CO,2001,ElectricPower->Residential,49372.0
39622,CO,2002,ElectricPower->Residential,52630.0
39623,CO,2003,ElectricPower->Residential,53653.0
39624,CO,2004,ElectricPower->Residential,52996.0
39625,CO,2005,ElectricPower->Residential,56081.0
39626,CO,2006,ElectricPower->Residential,57839.0
39627,CO,2007,ElectricPower->Residential,60168.0
39628,CO,2008,ElectricPower->Residential,60462.0
39629,CO,2009,ElectricPower->Residential,59412.0
39630,CO,2010,ElectricPower->Residential,61765.0
39631,CO,2011,ElectricPower->Residential,62360.0
39632,CO,2012,ElectricPower->Residential,62168.0
39633,CO,2013,ElectricPower->Residential,63221.0
39634,CO,2014,ElectricPower->Residential,61733.0
39635,CO,2015,ElectricPower->Residential,62729.0
39636,CO,2016,ElectricPower->Residential,64261.0
39637,CO,2017,ElectricPower->Residential,63514.0
39638,CO,2018,ElectricPower->Residential,65807.0
39639,CO,2019,ElectricPower->Residential,66209.0
39640,CT,2000,ElectricPower->Residential,39734.0
39641,CT,2001,ElectricPower->Residential,40857.0
39642,CT,2002,ElectricPower->Residential,42557.0
39643,CT,2003,ElectricPower->Residential,44964.0
39644,CT,2004,ElectricPower->Residential,45077.0
39645,CT,2005,ElectricPower->Residential,47096.0
39646,CT,2006,ElectricPower->Residential,44231.0
39647,CT,2007,ElectricPower->Residential,45626.0
39648,CT,2008,ElectricPower->Residential,43434.0
39649,CT,2009,ElectricPower->Residential,42917.0
39650,CT,2010,ElectricPower->Residential,44579.0
39651,CT,2011,ElectricPower->Residential,44079.0
39652,CT,2012,ElectricPower->Residential,43529.0
39653,CT,2013,ElectricPower->Residential,44818.0
39654,CT,2014,ElectricPower->Residential,43597.0
39655,CT,2015,ElectricPower->Residential,43990.0
39656,CT,2016,ElectricPower->Residential,43254.0
39657,CT,2017,ElectricPower->Residential,42239.0
39658,CT,2018,ElectricPower->Residential,44565.0
39659,CT,2019,ElectricPower->Residential,42628.0
39660,DC,2000,ElectricPower->Residential,5541.0
39661,DC,2001,ElectricPower->Residential,5797.0
39662,DC,2002,ElectricPower->Residential,6108.0
39663,DC,2003,ElectricPower->Residential,5986.0
39664,DC,2004,ElectricPower->Residential,6259.0
39665,DC,2005,ElectricPower->Residential,6613.0
39666,DC,2006,ElectricPower->Residential,6217.0
39667,DC,2007,ElectricPower->Residential,6720.0
39668,DC,2008,ElectricPower->Residential,6536.0
39669,DC,2009,ElectricPower->Residential,6482.0
39670,DC,2010,ElectricPower->Residential,7245.0
39671,DC,2011,ElectricPower->Residential,7033.0
39672,DC,2012,ElectricPower->Residential,6833.0
39673,DC,2013,ElectricPower->Residential,6939.0
39674,DC,2014,ElectricPower->Residential,7070.0
39675,DC,2015,ElectricPower->Residential,8522.0
39676,DC,2016,ElectricPower->Residential,8536.0
39677,DC,2017,ElectricPower->Residential,8171.0
39678,DC,2018,ElectricPower->Residential,8845.0
39679,DC,2019,ElectricPower->Residential,8690.0
39680,DE,2000,ElectricPower->Residential,12197.0
39681,DE,2001,ElectricPower->Residential,12740.0
39682,DE,2002,ElectricPower->Residential,13717.0
39683,DE,2003,ElectricPower->Residential,14298.0
39684,DE,2004,ElectricPower->Residential,14687.0
39685,DE,2005,ElectricPower->Residential,15675.0
39686,DE,2006,ElectricPower->Residential,14530.0
39687,DE,2007,ElectricPower->Residential,15250.0
39688,DE,2008,ElectricPower->Residential,15109.0
39689,DE,2009,ElectricPower->Residential,14791.0
39690,DE,2010,ElectricPower->Residential,16241.0
39691,DE,2011,ElectricPower->Residential,15805.0
39692,DE,2012,ElectricPower->Residential,15428.0
39693,DE,2013,ElectricPower->Residential,15593.0
39694,DE,2014,ElectricPower->Residential,15848.0
39695,DE,2015,ElectricPower->Residential,16545.0
39696,DE,2016,ElectricPower->Residential,16252.0
39697,DE,2017,ElectricPower->Residential,15909.0
39698,DE,2018,ElectricPower->Residential,17299.0
39699,DE,2019,ElectricPower->Residential,17074.0
39700,FL,2000,ElectricPower->Residential,337807.0
39701,FL,2001,ElectricPower->Residential,345899.0
39702,FL,2002,ElectricPower->Residential,369055.0
39703,FL,2003,ElectricPower->Residential,384361.0
39704,FL,2004,ElectricPower->Residential,382837.0
39705,FL,2005,ElectricPower->Residential,395080.0
39706,FL,2006,ElectricPower->Residential,399385.0
39707,FL,2007,ElectricPower->Residential,401989.0
39708,FL,2008,ElectricPower->Residential,388753.0
39709,FL,2009,ElectricPower->Residential,393996.0
39710,FL,2010,ElectricPower->Residential,417099.0
39711,FL,2011,ElectricPower->Residential,396956.0
39712,FL,2012,ElectricPower->Residential,382578.0
39713,FL,2013,ElectricPower->Residential,386559.0
39714,FL,2014,ElectricPower->Residential,397618.0
39715,FL,2015,ElectricPower->Residential,418855.0
39716,FL,2016,ElectricPower->Residential,420770.0
39717,FL,2017,ElectricPower->Residential,414430.0
39718,FL,2018,ElectricPower->Residential,428302.0
39719,FL,2019,ElectricPower->Residential,433943.0
39720,GA,2000,ElectricPower->Residential,152039.0
39721,GA,2001,ElectricPower->Residential,151425.0
39722,GA,2002,ElectricPower->Residential,165822.0
39723,GA,2003,ElectricPower->Residential,164370.0
39724,GA,2004,ElectricPower->Residential,174433.0
39725,GA,2005,ElectricPower->Residential,180244.0
39726,GA,2006,ElectricPower->Residential,186024.0
39727,GA,2007,ElectricPower->Residential,191834.0
39728,GA,2008,ElectricPower->Residential,189662.0
39729,GA,2009,ElectricPower->Residential,188198.0
39730,GA,2010,ElectricPower->Residential,210024.0
39731,GA,2011,ElectricPower->Residential,197041.0
39732,GA,2012,ElectricPower->Residential,183088.0
