,StateCode,Year,Solar,Wind,Geothermal,Hydropower,Wood,Waste,Biodiesel,FuelEthanol,BiodieselLoss,FuelEthanolLoss,Nuclear,Coal,NaturalGas,Petroleum,ElectricPower,Transportation,Industrial,Commercial,Residential,ElectricLoss,ElectricImport,ElectricExport,CoalCokeImport,CoalCokeExport,DensifiedBiomassExport,WoodProduction
253,IA,2013,87.0,148538.0,1281.0,7147.0,7538.0,12087.0,3697.0,12901.0,405.0,194847.0,55597.0,402402.0,306420.0,414802.0,605198.0,296967.0,607218.0,121819.0,142883.0,351882.0,0.0,0.0,,,0.0,7538.0
254,IA,2014,268.0,155077.0,1281.0,8356.0,8200.0,14778.0,4255.0,14200.0,400.0,197559.0,43431.0,401151.0,311352.0,423409.0,602584.0,307946.0,611043.0,121989.0,146892.0,350165.0,0.0,0.0,,,0.0,8200.0
255,IA,2015,419.0,166555.0,1281.0,8948.0,6967.0,14458.0,4787.0,15764.0,426.0,206447.0,54836.0,348293.0,302936.0,413877.0,582283.0,299690.0,623364.0,115536.0,128277.0,336838.0,0.0,0.0,,,0.0,6967.0
256,IA,2016,587.0,185305.0,1281.0,8464.0,6106.0,14417.0,5844.0,16262.0,523.0,208688.0,49185.0,298006.0,317115.0,423794.0,521615.0,316329.0,635877.0,105271.0,127893.0,344050.0,0.0,0.0,,,0.0,6106.0
257,IA,2017,905.0,196907.0,1281.0,9526.0,5932.0,12140.0,7335.0,15036.0,504.0,216951.0,54528.0,300287.0,376298.0,406330.0,583207.0,301406.0,693371.0,105949.0,125343.0,339503.0,0.0,0.0,,,0.0,5932.0
258,IA,2018,1291.0,194225.0,1281.0,8420.0,7249.0,12166.0,7404.0,14774.0,643.0,222942.0,51181.0,325673.0,431513.0,415309.0,651234.0,304162.0,717128.0,116126.0,149086.0,338631.0,0.0,0.0,,,0.0,7249.0
259,IA,2019,1604.0,234246.0,1281.0,7091.0,8287.0,12031.0,8414.0,14879.0,603.0,220774.0,54671.0,266368.0,432145.0,426084.0,620259.0,304451.0,720069.0,119604.0,152419.0,337770.0,0.0,0.0,,,0.0,8287.0
260,ID,2000,1.0,0.0,1307.0,111871.0,27287.0,266.0,0.0,0.0,0.0,304.0,0.0,13732.0,74518.0,167339.0,-32948.0,124232.0,137961.0,44783.0,53185.0,184220.0,432.0,3.0,,,0.0,27287.0
261,ID,2001,2.0,0.0,1520.0,74637.0,27871.0,248.0,1.0,0.0,0.0,327.0,0.0,11395.0,81804.0,155394.0,-64042.0,121405.0,124693.0,42326.0,50576.0,164419.0,16.0,15.0,,,0.0,27871.0
262,ID,2002,3.0,0.0,1530.0,89210.0,21701.0,307.0,2.0,0.0,0.0,436.0,0.0,10194.0,73482.0,160019.0,-48637.0,123256.0,116996.0,42999.0,51115.0,164306.0,2.0,2.0,,,0.0,21701.0
263,ID,2003,3.0,0.0,1312.0,84585.0,22173.0,295.0,2.0,0.0,0.0,498.0,0.0,10219.0,71754.0,140326.0,-45123.0,117135.0,106708.0,34815.0,49259.0,164034.0,7.0,0.0,,,0.0,22173.0
264,ID,2004,3.0,0.0,1397.0,84752.0,25416.0,292.0,4.0,0.0,0.0,217.0,0.0,12336.0,78273.0,156492.0,-45825.0,122155.0,121928.0,36776.0,54324.0,168351.0,112.0,0.0,,,0.0,25416.0
265,ID,2005,8.0,0.0,1525.0,85413.0,33828.0,309.0,13.0,1170.0,0.0,0.0,0.0,11286.0,78118.0,159713.0,-44017.0,123131.0,123513.0,38665.0,62056.0,166950.0,304.0,0.0,,,0.0,33828.0
266,ID,2006,14.0,1682.0,1510.0,111513.0,30942.0,846.0,38.0,1128.0,0.0,0.0,0.0,8212.0,79041.0,165315.0,-1531.0,131164.0,119048.0,39264.0,63904.0,173128.0,136.0,0.0,,,0.0,30942.0
267,ID,2007,17.0,1703.0,1537.0,89170.0,32000.0,961.0,52.0,1876.0,0.0,95.0,0.0,10261.0,83904.0,162416.0,-52109.0,135469.0,118347.0,40813.0,65379.0,181383.0,343.0,192.0,,,0.0,32000.0
268,ID,2008,20.0,2044.0,2325.0,92258.0,30865.0,947.0,44.0,2309.0,0.0,2045.0,0.0,8604.0,90550.0,152451.0,-43751.0,124004.0,118991.0,42529.0,71378.0,180396.0,185.0,303.0,,,0.0,30865.0
269,ID,2009,23.0,3059.0,2122.0,101838.0,24720.0,1047.0,47.0,2739.0,0.0,678.0,0.0,8443.0,87072.0,144874.0,-6093.0,122803.0,106835.0,40343.0,64391.0,168158.0,49.0,200.0,,,0.0,24720.0
270,ID,2010,29.0,4300.0,2120.0,89309.0,28423.0,1343.0,38.0,3355.0,0.0,3330.0,0.0,8527.0,85075.0,157987.0,-27342.0,134130.0,117501.0,40000.0,61373.0,166708.0,16.0,97.0,,,0.0,28423.0
271,ID,2011,29.0,12696.0,2164.0,130241.0,24185.0,745.0,129.0,4208.0,0.0,3363.0,0.0,7846.0,83947.0,156281.0,60726.0,129300.0,114873.0,42367.0,64988.0,167229.0,100.0,159.0,,,0.0,24185.0
272,ID,2012,47.0,17991.0,2213.0,104109.0,23091.0,1110.0,227.0,4681.0,0.0,3134.0,0.0,5186.0,90339.0,151887.0,31540.0,130343.0,114472.0,41509.0,59687.0,165416.0,118.0,71.0,,,0.0,23091.0
273,ID,2013,62.0,23472.0,1881.0,80845.0,23782.0,2258.0,159.0,4986.0,0.0,3080.0,0.0,7965.0,107089.0,156312.0,17089.0,134786.0,113864.0,44941.0,67638.0,166803.0,55.0,83.0,,,0.0,23782.0
274,ID,2014,64.0,26683.0,2252.0,85611.0,24049.0,8294.0,324.0,4958.0,0.0,3520.0,0.0,7472.0,93610.0,160172.0,36309.0,136227.0,114331.0,43108.0,61687.0,166231.0,58.0,100.0,,,0.0,24049.0
275,ID,2015,81.0,21156.0,2207.0,81603.0,32130.0,7455.0,176.0,6254.0,0.0,3411.0,0.0,4249.0,107871.0,173518.0,43276.0,150234.0,114779.0,46131.0,67790.0,157798.0,65.0,18.0,,,0.0,32130.0
276,ID,2016,390.0,23804.0,2167.0,83395.0,31048.0,1497.0,691.0,6743.0,0.0,3511.0,0.0,2432.0,110344.0,175857.0,38143.0,156857.0,112164.0,48153.0,69238.0,151519.0,43.0,6.0,,,0.0,31048.0
277,ID,2017,4405.0,23444.0,2280.0,98306.0,33254.0,1941.0,426.0,6915.0,0.0,3544.0,0.0,2615.0,115899.0,176165.0,65246.0,158590.0,112937.0,50692.0,77656.0,154630.0,66.0,14.0,,,0.0,33254.0
278,ID,2018,5388.0,24172.0,2259.0,100366.0,36022.0,1391.0,528.0,6512.0,0.0,3500.0,0.0,2823.0,115833.0,180212.0,81933.0,161191.0,115526.0,50239.0,76269.0,150749.0,116.0,37.0,,,0.0,36022.0
279,ID,2019,5500.0,22715.0,2354.0,92017.0,36207.0,1471.0,890.0,6968.0,0.0,3330.0,0.0,2364.0,133183.0,182305.0,80663.0,166625.0,113133.0,53043.0,83621.0,146940.0,0.0,0.0,,,0.0,36207.0
280,IL,2000,208.0,0.0,439.0,1467.0,15262.0,29655.0,0.0,23956.0,0.0,26700.0,932749.0,1016555.0,1040261.0,1259616.0,2192636.0,964076.0,916402.0,406089.0,644964.0,1097628.0,0.0,0.0,,,0.0,15262.0
281,IL,2001,248.0,0.0,474.0,1488.0,20823.0,21138.0,232.0,27326.0,5.0,29143.0,964500.0,983729.0,958425.0,1230109.0,2240293.0,934866.0,857267.0,394108.0,607856.0,1111406.0,0.0,0.0,,,0.0,20823.0
282,IL,2002,326.0,0.0,517.0,1311.0,20082.0,24052.0,369.0,25249.0,5.0,39675.0,948761.0,986832.0,1051213.0,1195680.0,2304712.0,903782.0,868706.0,409684.0,653919.0,1083952.0,0.0,427.0,,,0.0,20082.0
283,IL,2003,393.0,182.0,672.0,1402.0,21057.0,23332.0,305.0,32688.0,7.0,47035.0,987308.0,1010087.0,1001533.0,1237988.0,2368737.0,949585.0,865077.0,403868.0,660083.0,1066966.0,0.0,547.0,,,0.0,21057.0
284,IL,2004,520.0,782.0,730.0,1538.0,21503.0,23206.0,605.0,33812.0,11.0,43881.0,959869.0,1069538.0,955973.0,1284535.0,2385941.0,1001420.0,873077.0,385118.0,630298.0,1103525.0,7.0,62.0,,,0.0,21503.0
285,IL,2005,670.0,1411.0,836.0,1290.0,9053.0,22467.0,2048.0,30310.0,24.0,41676.0,973293.0,1047532.0,972710.0,1401367.0,2364635.0,1105524.0,879063.0,386969.0,631255.0,1137848.0,4.0,65.0,,,0.0,9053.0
286,IL,2006,826.0,2525.0,969.0,1719.0,8838.0,16414.0,5883.0,29968.0,27.0,42287.0,982498.0,1045398.0,896138.0,1334584.0,2368733.0,1054179.0,850721.0,384135.0,584356.0,1118428.0,0.0,1.0,,,0.0,8838.0
287,IL,2007,956.0,6567.0,1173.0,1519.0,9570.0,17919.0,7975.0,34023.0,67.0,51146.0,1004100.0,1091382.0,968652.0,1316101.0,2511605.0,1056321.0,864938.0,394244.0,628357.0,1137476.0,226.0,21.0,,,0.0,9570.0
288,IL,2008,1054.0,23029.0,1399.0,1365.0,10286.0,18937.0,6845.0,41659.0,60.0,56020.0,994526.0,1103163.0,1003219.0,1267417.0,2520047.0,1008878.0,870001.0,417383.0,664965.0,1122735.0,180.0,36.0,,,0.0,10286.0
289,IL,2009,1105.0,27519.0,1744.0,1331.0,17986.0,19855.0,7257.0,38842.0,74.0,70464.0,998562.0,1014972.0,956553.0,1191762.0,2497505.0,979655.0,778544.0,413485.0,634038.0,1053513.0,32.0,6.0,,,0.0,17986.0
290,IL,2010,1286.0,43450.0,1965.0,1157.0,20368.0,20139.0,5864.0,40418.0,65.0,81675.0,1005374.0,1069037.0,962239.0,1215993.0,2548428.0,992598.0,882060.0,387908.0,624491.0,1109433.0,2.0,0.0,,,0.0,20368.0
291,IL,2011,1322.0,60367.0,1905.0,1365.0,17737.0,11713.0,19981.0,38628.0,209.0,80693.0,1002694.0,1052224.0,986310.0,1180643.0,2536868.0,981579.0,880926.0,402079.0,618918.0,1095240.0,1.0,0.0,,,0.0,17737.0
292,IL,2012,1565.0,73528.0,2042.0,1058.0,15093.0,11416.0,18740.0,38395.0,224.0,80321.0,1010189.0,969294.0,939024.0,1138640.0,2481182.0,949091.0,874737.0,374915.0,554484.0,1101192.0,19.0,0.0,,,0.0,15093.0
293,IL,2013,1797.0,91834.0,2042.0,1148.0,19065.0,11526.0,19865.0,39393.0,275.0,81307.0,1014926.0,1026925.0,1063511.0,1169053.0,2606198.0,966866.0,896898.0,421855.0,658652.0,1074440.0,0.0,0.0,,,0.0,19065.0
294,IL,2014,1892.0,95888.0,2042.0,1258.0,19482.0,11791.0,21206.0,39462.0,278.0,83746.0,1023496.0,1017855.0,1108133.0,1198339.0,2604419.0,995450.0,911926.0,438471.0,683567.0,1069418.0,0.0,0.0,,,0.0,19482.0
295,IL,2015,1938.0,100154.0,2042.0,1160.0,8185.0,11225.0,23367.0,39420.0,260.0,81347.0,1017377.0,850430.0,1011357.0,1245970.0,2433757.0,1032148.0,855786.0,416765.0,589610.0,1039063.0,0.0,0.0,,,0.0,8185.0
296,IL,2016,2033.0,98445.0,2042.0,1226.0,7596.0,10995.0,22099.0,40329.0,253.0,89312.0,1031331.0,702467.0,1045034.0,1250768.0,2273157.0,1029230.0,854059.0,416575.0,579359.0,1057517.0,0.0,0.0,,,0.0,7596.0
297,IL,2017,2285.0,113023.0,2042.0,1153.0,7426.0,9450.0,22659.0,40422.0,241.0,85324.0,1016522.0,685000.0,1034584.0,1253293.0,2254868.0,1033170.0,849631.0,416837.0,559831.0,1041152.0,7.0,0.0,,,0.0,7426.0
298,IL,2018,2739.0,108328.0,2042.0,1334.0,8885.0,10065.0,23284.0,39758.0,250.0,78108.0,1025651.0,704574.0,1127424.0,1253108.0,2265078.0,1033697.0,847656.0,445887.0,639115.0,1060128.0,83.0,2.0,,,0.0,8885.0
299,IL,2019,3504.0,128763.0,2042.0,1103.0,9255.0,9841.0,21941.0,39229.0,237.0,74754.0,1030996.0,591909.0,1178862.0,1238113.0,2225325.0,1004182.0,855099.0,449264.0,640650.0,1009325.0,0.0,0.0,,,0.0,9255.0
300,IN,2000,33.0,0.0,1029.0,6001.0,9840.0,18121.0,0.0,9822.0,0.0,3829.0,0.0,1595037.0,576102.0,850050.0,1493566.0,658383.0,970017.0,188477.0,295613.0,754792.0,0.0,0.0,,,0.0,9840.0
301,IN,2001,35.0,0.0,1120.0,5897.0,13302.0,19445.0,46.0,9146.0,0.0,4168.0,0.0,1569235.0,505274.0,801849.0,1397854.0,603489.0,949174.0,192073.0,279544.0,746174.0,0.0,0.0,,,0.0,13302.0
302,IN,2002,38.0,0.0,1221.0,4184.0,12007.0,21777.0,73.0,10392.0,0.0,5640.0,0.0,1547530.0,538368.0,852489.0,1374819.0,648153.0,970540.0,183077.0,300988.0,753324.0,0.0,3.0,,,0.0,12007.0
303,IN,2003,37.0,0.0,1605.0,4293.0,12548.0,21290.0,60.0,11133.0,0.0,6524.0,0.0,1570700.0,566838.0,885842.0,1396245.0,671784.0,985926.0,198477.0,315030.0,765985.0,0.0,0.0,,,0.0,12548.0
304,IN,2004,63.0,0.0,1759.0,4444.0,12875.0,21724.0,120.0,11256.0,0.0,5843.0,0.0,1614210.0,526391.0,864905.0,1411002.0,639206.0,1015242.0,192527.0,290948.0,792329.0,0.0,0.0,,,0.0,12875.0
305,IN,2005,78.0,0.0,2024.0,4382.0,17344.0,21367.0,405.0,12689.0,0.0,5535.0,0.0,1594399.0,535512.0,859326.0,1444241.0,643907.0,974759.0,182241.0,301193.0,822078.0,40.0,3.0,,,0.0,17344.0
306,IN,2006,91.0,0.0,2306.0,4855.0,15277.0,12975.0,1164.0,13423.0,0.0,5502.0,0.0,1587100.0,499753.0,859286.0,1456195.0,656525.0,952918.0,171331.0,269746.0,809190.0,104.0,0.0,,,0.0,15277.0
307,IN,2007,100.0,0.0,2718.0,4447.0,16660.0,10640.0,1577.0,16420.0,12.0,15028.0,0.0,1572084.0,543800.0,833068.0,1377214.0,640956.0,957325.0,177274.0,298234.0,884736.0,270.0,347.0,,,0.0,16660.0
308,IN,2008,102.0,2349.0,3180.0,4304.0,18171.0,15298.0,1354.0,22107.0,109.0,32337.0,0.0,1558078.0,555489.0,777167.0,1396679.0,601564.0,924570.0,197154.0,310423.0,883431.0,78.0,359.0,,,0.0,18171.0
309,IN,2009,128.0,13695.0,3912.0,4914.0,15637.0,15872.0,1435.0,24358.0,93.0,38637.0,0.0,1365413.0,511289.0,748169.0,1223407.0,581039.0,831855.0,187392.0,289233.0,823403.0,23.0,129.0,,,0.0,15637.0
310,IN,2010,134.0,28625.0,4408.0,4426.0,17768.0,16174.0,1160.0,23974.0,62.0,51560.0,0.0,1449371.0,577423.0,721080.0,1316560.0,589426.0,915762.0,184015.0,295147.0,868728.0,22.0,17.0,,,0.0,17768.0
311,IN,2011,168.0,31921.0,4499.0,3972.0,17774.0,15687.0,3952.0,23833.0,168.0,54077.0,0.0,1333442.0,635117.0,711021.0,1238614.0,581103.0,922901.0,181781.0,283655.0,854807.0,3.0,16.0,,,0.0,17774.0
312,IN,2012,185.0,30547.0,4647.0,4125.0,15500.0,14941.0,3814.0,24679.0,142.0,46113.0,0.0,1193465.0,654528.0,684307.0,1069989.0,569532.0,906151.0,168912.0,256715.0,840285.0,112.0,56.0,,,0.0,15500.0
313,IN,2013,488.0,33213.0,4647.0,3692.0,18938.0,15439.0,6569.0,25859.0,176.0,48577.0,0.0,1198611.0,680051.0,723152.0,1007274.0,596689.0,925954.0,184708.0,293126.0,870728.0,285.0,79.0,,,0.0,18938.0
314,IN,2014,1205.0,33247.0,4647.0,3530.0,19375.0,15430.0,6314.0,25466.0,178.0,52903.0,0.0,1221492.0,723943.0,736897.0,1105848.0,609360.0,927491.0,193413.0,307327.0,873258.0,156.0,5.0,,,0.0,19375.0
315,IN,2015,1714.0,42077.0,4647.0,3553.0,18061.0,16538.0,5442.0,24867.0,161.0,55256.0,0.0,1007472.0,735055.0,753457.0,875747.0,611636.0,920187.0,183754.0,275821.0,835062.0,419.0,18.0,,,0.0,18061.0
316,IN,2016,2391.0,45232.0,4647.0,3935.0,17948.0,16378.0,7718.0,25197.0,177.0,58706.0,0.0,948386.0,779945.0,729405.0,883943.0,609500.0,911698.0,182018.0,270109.0,803419.0,49.0,2.0,,,0.0,17948.0
317,IN,2017,3032.0,46889.0,4647.0,2820.0,17539.0,16148.0,5969.0,25479.0,173.0,59268.0,0.0,929271.0,747919.0,703211.0,854709.0,584701.0,907641.0,179809.0,262002.0,739431.0,44.0,0.0,,,0.0,17539.0
318,IN,2018,3693.0,49500.0,4647.0,2027.0,20784.0,16323.0,5323.0,24675.0,172.0,60671.0,0.0,985668.0,890433.0,706424.0,1059132.0,574665.0,961241.0,196192.0,300378.0,772360.0,249.0,1.0,,,0.0,20784.0
319,IN,2019,4160.0,55354.0,4647.0,2280.0,20411.0,15754.0,4376.0,24629.0,156.0,53292.0,0.0,821545.0,933943.0,712604.0,837364.0,572436.0,974221.0,196881.0,296283.0,737675.0,0.0,0.0,,,0.0,20411.0
320,KS,2000,29.0,0.0,253.0,156.0,5516.0,2118.0,0.0,214.0,0.0,1634.0,94495.0,362797.0,314868.0,389363.0,548090.0,269988.0,310361.0,91844.0,129060.0,314857.0,0.0,0.0,,,0.0,5516.0
321,KS,2001,25.0,412.0,277.0,264.0,5875.0,2096.0,22.0,202.0,0.0,1756.0,108050.0,354647.0,273862.0,377223.0,551087.0,251278.0,291620.0,89945.0,123932.0,307140.0,0.0,0.0,,,0.0,5875.0
322,KS,2002,22.0,4748.0,302.0,130.0,5709.0,2409.0,35.0,2444.0,0.0,3763.0,94413.0,391664.0,307432.0,361874.0,589309.0,260526.0,304849.0,92307.0,128747.0,313054.0,0.0,0.0,,,0.0,5709.0
323,KS,2003,18.0,3705.0,411.0,126.0,5984.0,2321.0,29.0,3465.0,0.0,5857.0,92648.0,389464.0,284722.0,419135.0,574863.0,285806.0,319600.0,91815.0,128941.0,313984.0,0.0,0.0,,,0.0,5984.0
324,KS,2004,15.0,3592.0,462.0,126.0,6114.0,2298.0,57.0,347.0,0.0,6559.0,105664.0,385498.0,260117.0,412064.0,572137.0,273226.0,313140.0,90604.0,122211.0,322114.0,0.0,1.0,,,0.0,6114.0
325,KS,2005,17.0,4258.0,541.0,113.0,5161.0,2432.0,194.0,2591.0,0.0,7679.0,92055.0,379823.0,258695.0,341713.0,525520.0,258189.0,265532.0,83482.0,124337.0,335484.0,0.0,1.0,,,0.0,5161.0
326,KS,2006,21.0,9839.0,583.0,96.0,4528.0,164.0,558.0,2611.0,0.0,10023.0,97570.0,364212.0,269274.0,351114.0,504987.0,272773.0,287751.0,82529.0,114176.0,338489.0,0.0,0.0,,,0.0,4528.0
327,KS,2007,24.0,11392.0,630.0,104.0,4950.0,186.0,756.0,5022.0,1.0,13115.0,108762.0,396333.0,291695.0,401525.0,617371.0,279483.0,341724.0,88024.0,123483.0,324756.0,1.0,0.0,,,0.0,4950.0
328,KS,2008,23.0,17337.0,689.0,104.0,5430.0,184.0,649.0,9113.0,2.0,24692.0,88812.0,371804.0,292523.0,349070.0,544672.0,276308.0,291348.0,92685.0,133977.0,325217.0,0.0,0.0,,,0.0,5430.0
329,KS,2009,24.0,27945.0,803.0,125.0,5517.0,203.0,688.0,8764.0,0.0,22598.0,91710.0,356079.0,292425.0,346772.0,573316.0,285206.0,269654.0,89379.0,132009.0,311983.0,0.0,0.0,,,0.0,5517.0
330,KS,2010,28.0,33220.0,906.0,129.0,6093.0,791.0,556.0,8729.0,1.0,24805.0,99876.0,359908.0,280413.0,345324.0,574915.0,272141.0,283976.0,90136.0,131307.0,329440.0,0.0,0.0,,,0.0,6093.0
331,KS,2011,29.0,36143.0,1005.0,143.0,5392.0,3377.0,1895.0,8801.0,2.0,24690.0,76585.0,346521.0,285318.0,326210.0,510429.0,264919.0,281252.0,90162.0,129358.0,329486.0,0.0,0.0,,,0.0,5392.0
332,KS,2012,39.0,49439.0,974.0,99.0,4544.0,3031.0,1871.0,8309.0,2.0,21739.0,86818.0,307585.0,268086.0,326242.0,489894.0,262047.0,284891.0,83441.0,109675.0,325035.0,0.0,0.0,,,0.0,4544.0
333,KS,2013,54.0,90002.0,974.0,139.0,5825.0,2675.0,3453.0,8486.0,2.0,21247.0,74902.0,326817.0,288274.0,335954.0,580525.0,279102.0,281449.0,90306.0,128885.0,313560.0,0.0,0.0,,,0.0,5825.0
334,KS,2014,56.0,103135.0,974.0,154.0,5916.0,2561.0,3504.0,9338.0,2.0,25868.0,89512.0,316572.0,291483.0,353527.0,599130.0,299212.0,286553.0,94816.0,133732.0,315845.0,0.0,0.0,,,0.0,5916.0
335,KS,2015,87.0,102495.0,974.0,177.0,4487.0,2671.0,2873.0,10227.0,4.0,25452.0,90254.0,273416.0,280421.0,338769.0,514216.0,275720.0,295240.0,99126.0,117960.0,310272.0,0.0,0.0,,,0.0,4487.0
336,KS,2016,125.0,130272.0,974.0,282.0,3973.0,2418.0,3924.0,10724.0,2.0,25773.0,86245.0,253121.0,276404.0,340079.0,534706.0,271697.0,301560.0,98299.0,112129.0,305804.0,0.0,0.0,,,0.0,3973.0
337,KS,2017,231.0,171344.0,974.0,269.0,3563.0,2664.0,3370.0,10380.0,2.0,26235.0,111367.0,216747.0,279097.0,333790.0,607169.0,264633.0,304727.0,98079.0,110195.0,295089.0,0.0,0.0,,,0.0,3563.0
338,KS,2018,345.0,172134.0,974.0,241.0,4870.0,3171.0,3200.0,10137.0,1.0,26843.0,95854.0,227665.0,321809.0,342257.0,600292.0,281117.0,312124.0,104543.0,131189.0,304192.0,0.0,0.0,,,0.0,4870.0
339,KS,2019,471.0,188105.0,974.0,182.0,4768.0,2947.0,2516.0,10795.0,44.0,27192.0,96565.0,197779.0,316866.0,351119.0,588424.0,284333.0,308402.0,105178.0,131589.0,293658.0,0.0,0.0,,,0.0,4768.0
340,KY,2000,4.0,0.0,597.0,23713.0,11491.0,247.0,0.0,234.0,0.0,0.0,0.0,997621.0,234171.0,594541.0,1022776.0,441204.0,443009.0,113441.0,169404.0,635560.0,0.0,0.0,,,0.0,11491.0
341,KY,2001,4.0,0.0,672.0,39839.0,12433.0,219.0,37.0,335.0,0.0,0.0,0.0,1013055.0,216705.0,627926.0,1068466.0,447996.0,478528.0,110783.0,157067.0,638187.0,0.0,0.0,,,0.0,12433.0
342,KY,2002,4.0,0.0,733.0,40944.0,20832.0,318.0,59.0,2187.0,0.0,0.0,0.0,950941.0,236124.0,683098.0,933189.0,463165.0,503994.0,113502.0,164898.0,744046.0,0.0,0.0,,,0.0,20832.0
343,KY,2003,4.0,0.0,971.0,39974.0,24316.0,315.0,48.0,4880.0,0.0,0.0,0.0,943652.0,231384.0,644422.0,928957.0,448304.0,489145.0,112895.0,167740.0,705672.0,0.0,0.0,,,0.0,24316.0
344,KY,2004,30.0,0.0,1071.0,37863.0,25120.0,1286.0,96.0,4262.0,4.0,1455.0,0.0,961759.0,233361.0,703893.0,952670.0,484328.0,522408.0,115091.0,163276.0,712929.0,0.0,0.0,,,0.0,25120.0
345,KY,2005,35.0,0.0,1238.0,29609.0,31413.0,1172.0,326.0,9532.0,8.0,1392.0,0.0,986263.0,240853.0,697319.0,992491.0,475848.0,526597.0,117665.0,173039.0,725048.0,0.0,1.0,,,0.0,31413.0
346,KY,2006,39.0,0.0,1391.0,25707.0,28680.0,1721.0,936.0,9868.0,9.0,1707.0,0.0,1023263.0,217166.0,698508.0,1037131.0,472847.0,537060.0,108868.0,157403.0,733166.0,0.0,0.0,,,0.0,28680.0
347,KY,2007,41.0,0.0,1608.0,16492.0,30559.0,1898.0,1268.0,11932.0,10.0,2011.0,0.0,1020709.0,235876.0,688807.0,991373.0,493949.0,527087.0,113731.0,169943.0,739450.0,0.0,0.0,,,0.0,30559.0
348,KY,2008,48.0,0.0,1855.0,18895.0,30231.0,2093.0,1088.0,15290.0,42.0,1939.0,0.0,1024816.0,233165.0,644619.0,995587.0,458383.0,517847.0,114722.0,174492.0,742641.0,0.0,0.0,,,0.0,30231.0
349,KY,2009,60.0,0.0,2258.0,32380.0,28630.0,1725.0,1154.0,16847.0,40.0,1946.0,0.0,937106.0,214260.0,640355.0,903541.0,465340.0,476569.0,108629.0,172239.0,707747.0,0.0,0.0,,,0.0,28630.0
350,KY,2010,67.0,0.0,2544.0,25173.0,35295.0,1399.0,933.0,17217.0,22.0,1867.0,0.0,1009823.0,239057.0,648146.0,1003643.0,474008.0,502526.0,111499.0,183814.0,735005.0,0.0,0.0,,,0.0,35295.0
351,KY,2011,86.0,0.0,2700.0,28850.0,35841.0,988.0,3178.0,17137.0,82.0,1597.0,0.0,1010623.0,229048.0,633838.0,1051935.0,469818.0,493464.0,107981.0,172435.0,694111.0,0.0,0.0,,,0.0,35841.0
352,KY,2012,93.0,0.0,2712.0,22475.0,31370.0,1564.0,2862.0,17746.0,90.0,1419.0,0.0,909705.0,232701.0,622415.0,893580.0,454226.0,484986.0,103255.0,154384.0,706856.0,0.0,0.0,,,0.0,31370.0
353,KY,2013,184.0,0.0,2712.0,31249.0,36638.0,1581.0,4499.0,18076.0,62.0,1461.0,0.0,914774.0,235703.0,586279.0,938160.0,453031.0,429428.0,117947.0,172460.0,671759.0,0.0,0.0,,,0.0,36638.0
354,KY,2014,188.0,0.0,2712.0,29895.0,39010.0,1525.0,4078.0,17700.0,63.0,1458.0,0.0,913452.0,262279.0,584610.0,1031314.0,461358.0,412334.0,114519.0,179828.0,615552.0,0.0,0.0,,,0.0,39010.0
355,KY,2015,198.0,0.0,2712.0,31717.0,30971.0,1475.0,3462.0,17365.0,62.0,1431.0,0.0,796484.0,276867.0,595608.0,891465.0,467914.0,408699.0,114605.0,159084.0,584079.0,0.0,0.0,,,0.0,30971.0
356,KY,2016,366.0,0.0,2712.0,32108.0,30576.0,1514.0,5130.0,17810.0,77.0,1539.0,0.0,736584.0,279935.0,605238.0,837200.0,468348.0,397988.0,117428.0,152708.0,571409.0,0.0,0.0,,,0.0,30576.0
357,KY,2017,481.0,0.0,2712.0,41514.0,33281.0,1600.0,4187.0,17983.0,82.0,1538.0,0.0,639356.0,296673.0,583739.0,707329.0,476673.0,386840.0,111950.0,144797.0,546284.0,7.0,0.0,,,0.0,33281.0
358,KY,2018,719.0,0.0,2712.0,40220.0,34292.0,2435.0,3995.0,17826.0,80.0,1500.0,0.0,655909.0,356674.0,607605.0,771117.0,500580.0,400482.0,121389.0,166408.0,560514.0,20.0,1.0,,,0.0,34292.0
359,KY,2019,827.0,0.0,2712.0,37682.0,34484.0,2908.0,3066.0,18045.0,80.0,1790.0,0.0,574502.0,356073.0,612015.0,635700.0,498205.0,404977.0,120502.0,163017.0,536345.0,0.0,0.0,,,0.0,34484.0
360,LA,2000,60.0,0.0,451.0,5430.0,128952.0,7436.0,0.0,23.0,0.0,0.0,164734.0,253263.0,1625863.0,2166184.0,783315.0,854184.0,2736984.0,116014.0,159030.0,464368.0,0.0,0.0,,,0.0,128952.0
361,LA,2001,57.0,0.0,502.0,7566.0,121760.0,6201.0,43.0,0.0,0.0,0.0,181041.0,239990.0,1347228.0,1965895.0,765887.0,753054.0,2399491.0,104676.0,148953.0,417261.0,0.0,0.0,,,0.0,121760.0
362,LA,2002,56.0,0.0,544.0,9069.0,125892.0,5377.0,68.0,3115.0,0.0,0.0,180702.0,232109.0,1475464.0,1985960.0,834548.0,775096.0,2476980.0,108143.0,154376.0,443553.0,0.0,0.0,,,0.0,125892.0
363,LA,2003,60.0,0.0,700.0,9031.0,129845.0,8972.0,56.0,3967.0,0.0,0.0,168069.0,247978.0,1353179.0,1954924.0,766156.0,771846.0,2401364.0,116636.0,153406.0,366365.0,0.0,0.0,,,0.0,129845.0
